text,label,source
300.47$,not_food,korean_amount_v7
"소떡소떡 CJ햇반2kg 2개 4,380원",food,v4_price_fusion
{수 이,not_food,v4_short_fragment_hardneg
"`채소 5개입 4,380원",food,v4_price_fusion
"즉석식품 300g 7,900원",food,v4_price_fusion
[배달] -오징어강정,food,v4_kiosk_tag_prefix
"오징어국 5개입 13,500원",food,v4_price_fusion
"△56,000원",not_food,korean_amount_v7
"당도 선별 부사 사과 3,830원",food,v4_price_fusion
쌉 싸 름한,not_food,pattern2_not_food_space_split
[주 소,not_food,v4_short_fragment_hardneg
"바지락죽 무장아찌 1.2kg 3,830원",food,v4_price_fusion
"멸 치전 2개 4,380원",food,v4_price_fusion
국산고들들 빼기,food,v4_jamo_blur
"무 항생 제오 리주물럭 13,500원",food,v4_price_fusion
"표고 버섯 찜 300g 15,000원",food,v4_price_fusion
`대용량햄배계번,food,v4_jamo_blur
춤 저립EATZ마일,not_food,v4_v3_correct_notfood_fix
"닭볶음탕밀키트 4,500원",food,v4_price_fusion
"매 운 맛중 화면 3,830원",food,v4_price_fusion
우 사라보,not_food,v4_regressed_hardneg_150x
펄 쿠스쿠 스,food,pattern2_word_space_split
'제23조,not_food,v4_short_fragment_hardneg
"972,000",not_food,korean_amount_v7
"숙주나물 볶 음 1.2kg 7,900원",food,v4_price_fusion
$ 318 .62  T,not_food,pattern2_not_food_space_split
"-1 0 , 30 0",not_food,pattern2_not_food_space_split
품,not_food,pattern6_isolated_residue_hardneg
'국내산 블루베디,food,v4_jamo_blur
돈 가으,food,v4_jamo_blur
"슬라이스치 즈 15,000원",food,v4_price_fusion
신세계모인트,not_food,v4_loyalty_jamo_blur
문 의전화,not_food,pattern2_not_food_space_split
아권,not_food,v4_regressed_hardneg_150x
[배달] 구 운 란,food,v4_kiosk_tag_prefix
"+해태허니버터칩 4,500원",food,v4_price_fusion
선풍기,not_food,korean_priority_gaps_v10
"양 파 전 골 1.2kg 3,830원",food,v4_price_fusion
면,not_food,pattern6_isolated_residue_hardneg
신 라 명  .2k g,food,v4_jamo_blur
"~오리고기볶음 13,500원",food,v4_price_fusion
거  래 일,not_food,pattern2_not_food_space_split
수 림,not_food,v4_regressed_hardneg_150x
"23 4 , 0 00",not_food,pattern2_not_food_space_split
진 계,not_food,v4_regressed_hardneg_150x
(ICE) 멕 시 코산  조 기,food,v4_kiosk_tag_prefix
"모시조개 아몬드브리즈 13,500원",food,v4_price_fusion
"금4,650,000원",not_food,korean_amount_v7
냉동닭가슴설 닭알방,food,v4_jamo_blur
"대용 량캔 라떼 15,000원",food,v4_price_fusion
부 가 세 과 세,not_food,pattern2_not_food_space_split
무럭탕,food,pattern8_hangul_visual_confusion
"국산종합어묵 5개입 4,500원",food,v4_price_fusion
"도루메기 보리차음료 500g 2,680원",food,v4_price_fusion
`굴볶음,food,pattern4_leading_symbol
"페이스트리 강냉이변성가루 500g 4,500원",food,v4_price_fusion
[주 소,not_food,v4_regressed_hardneg_150x
2 0 0 c c,not_food,pattern2_not_food_space_split
"#한우국거리 2kg 4,380원",food,v4_price_fusion
-5 2 .49 $,not_food,pattern2_not_food_space_split
2U2G.02.z6,not_food,pattern1_digit_letter_confusion
LPOINI,not_food,v4_short_fragment_hardneg
보내는분,not_food,korean_clean_v2
"*국산홍게 300g 15,000원",food,v4_price_fusion
오뚜기 컵누들,food,pattern2_word_space_split
2080치약,not_food,korean_clean
$I56.67 F,not_food,pattern1_digit_letter_confusion
[주소,not_food,v4_regressed_hardneg_150x
고객님이 주문하신 제품을 준비하고 있습니다,not_food,v4_order_status_family
"~비빔냉면 13,500원",food,v4_price_fusion
진계포자,not_food,v4_short_fragment_hardneg
국내 산 영 계,food,pattern2_word_space_split
"16 7 ,0 0 0, 0 0 0 원",not_food,pattern2_not_food_space_split
"트 러플오 일 5개입 3,830원",food,v4_price_fusion
대용 량아이스바,food,pattern2_word_space_split
오궈,not_food,v4_regressed_hardneg_150x
(2인분) 감자국소,food,v4_kiosk_tag_prefix
미용 티슈,not_food,pattern2_not_food_space_split
"소세지볶음 2kg 13,500원",food,v4_price_fusion
오 권,not_food,v4_regressed_hardneg_150x
"노 르 웨이산  레몬 3,830원",food,v4_price_fusion
SALES TAX,not_food,korean_gap_v5
준 비 완 료,not_food,v4_order_status_split
"농심 짜파게 티 300g 4,500원",food,v4_price_fusion
틀백,not_food,v4_regressed_hardneg_150x
풀 뗴,not_food,v4_regressed_hardneg_150x
시뇨,not_food,v4_regressed_hardneg_150x
"₩14,300,000",not_food,korean_amount_v7
"무생 채 13,500원",food,v4_price_fusion
"계 란구이 13,500원",food,v4_price_fusion
58oO원,not_food,pattern1_digit_letter_confusion
김퇴미개,not_food,v4_short_fragment_hardneg
"국 산 등심돈가 스 1.2kg 4,380원",food,v4_price_fusion
감 자 찌 개,food,pattern2_word_space_split
김밥,food,v4_contrast_food
"키조개 국산닭가슴살통조림 5개입 2,680원",food,v4_price_fusion
"국내산콘참치 아이스바 2,680원",food,v4_price_fusion
인전부명구,not_food,v4_regressed_hardneg_150x
진계포자,not_food,v4_regressed_hardneg_150x
국내산종합어묵 프로폴리스,food,pattern3_adjacent_merged
"F ERM E NT E D  B EA N  CUR D 2,680원",food,v4_price_fusion
"도 라 지탕 5개입 15,000원",food,v4_price_fusion
₩500,not_food,korean_amount_v7
꿀,not_food,pattern6_isolated_residue_hardneg
풀떼,not_food,v4_short_fragment_hardneg
(ICE) 파 김치,food,v4_kiosk_tag_prefix
받은돈,not_food,v19_lotteria_receipt_payment_specific
우사라보,not_food,v4_short_fragment_hardneg
우사 라,not_food,v4_regressed_hardneg_150x
b r o wn r ic e s y rup,food,pattern2_word_space_split
"아 몬드 음 료 13,500원",food,v4_price_fusion
"순 한 라면 3,830원",food,v4_price_fusion
"국물떡볶이 미니민트초코아이스크림 1.2kg 3,830원",food,v4_price_fusion
모이지,food,pattern8_hangul_visual_confusion
시뇨,not_food,v4_regressed_hardneg_150x
시뇨,not_food,v4_regressed_hardneg_150x
"매운맛돈가스소스 7,900원",food,v4_price_fusion
"후 루룩메 밀 소바 2,680원",food,v4_price_fusion
수 림,not_food,v4_regressed_hardneg_150x
"우육탕 2kg 7,900원",food,v4_price_fusion
오권,not_food,v4_short_fragment_hardneg
닭고기찌찌개 도가니,food,v4_jamo_blur
"와플 캔라떼 2,680원",food,v4_price_fusion
준비완료,not_food,v4_packaging_family
오굔,not_food,v4_regressed_hardneg_150x
우사라보,not_food,v4_regressed_hardneg_150x
"보 글 보 글 부 대 찌 개면 1.2kg 4,380원",food,v4_price_fusion
레몬 발효요,food,v4_jamo_blur
대기번호,not_food,v4_packaging_family
'완료되면 준비하고,not_food,v4_v3_correct_notfood_fix
"아귀구 이 1.2kg 3,830원",food,v4_price_fusion
202.35$,not_food,pattern1_digit_letter_confusion
대기런호가,not_food,v4_v3_correct_notfood_fix
국산너구 리순한 맛,food,pattern2_word_space_split
"냉 장돼 지갈매기 살 13,500원",food,v4_price_fusion
이,not_food,pattern6_isolated_residue_hardneg
오궈,not_food,v4_regressed_hardneg_150x
"국 내 산 금태 1.2kg 13,500원",food,v4_price_fusion
"냉 이 된장 국 2,680원",food,v4_price_fusion
"유자청 15,000원",food,v4_price_fusion
불 고 기비 빔면,food,pattern2_word_space_split
"우럭전 오리슬라이스 5개입 15,000원",food,v4_price_fusion
카운터석,not_food,korean_gap_v5
"₩4,030,000",not_food,korean_amount_v7
"냉 동 와 플 3,830원",food,v4_price_fusion
"조 미료 3,830원",food,v4_price_fusion
"캄보디아산 갈치 4,380원",food,v4_price_fusion
틈백학,not_food,v4_short_fragment_hardneg
강재 건,not_food,pattern2_not_food_space_split
"감자튀김 비비고만두 2개 3,830원",food,v4_price_fusion
"△4 7 8 ,0 00 원",not_food,pattern2_not_food_space_split
냉장금 태,food,pattern2_word_space_split
"한우불고 기버거 4,380원",food,v4_price_fusion
하 기 스 기저귀 2L,not_food,pattern2_not_food_space_split
"-홍합 7,900원",food,v4_price_fusion
[배달] 피칸,food,v4_kiosk_tag_prefix
장나 수,not_food,pattern2_not_food_space_split
"액 상과당 15,000원",food,v4_price_fusion
애 호 박 국수,food,pattern2_word_space_split
34 505 4 1 5 6 6 765,not_food,pattern2_not_food_space_split
"전복 튀김 2kg 7,900원",food,v4_price_fusion
자,not_food,pattern6_isolated_residue_hardneg
"`호박강정 2kg 13,500원",food,v4_price_fusion
케 일,food,pattern2_word_space_split
풀테,not_food,v4_regressed_hardneg_150x
"쌀국수 새우전 1.2kg 4,500원",food,v4_price_fusion
"감 자고 로 케 15,000원",food,v4_price_fusion
2026.11.06,not_food,korean_receipt_metadata_v12
"오 징어 짬뽕 3,830원",food,v4_price_fusion
픽업대기,not_food,v4_order_status_family
마일리지 적립,not_food,v4_loyalty_family
"19 , 100 , 0 0 0",not_food,pattern2_not_food_space_split
굴떼,not_food,v4_regressed_hardneg_150x
카드전표발행,not_food,v17_fix_card_approval
늠백,not_food,v4_regressed_hardneg_150x
C J ONE,not_food,v4_loyalty_space_split
오전 4:24,not_food,pattern1_digit_letter_confusion
히 올,not_food,v4_short_fragment_hardneg
빔,not_food,pattern6_isolated_residue_hardneg
틈백,not_food,v4_regressed_hardneg_150x
(ICE) 백만가닥버섯,food,v4_kiosk_tag_prefix
"1,280,000 원",not_food,korean_amount_v7
국 산 너구리 순 한 맛,food,pattern2_word_space_split
까,not_food,pattern6_isolated_residue_hardneg
"불닭볶음면 1kg 매운탕 15,000원",food,v4_price_fusion
니베아,not_food,korean_clean
"고운계란 300g 2,680원",food,v4_price_fusion
기프티 콘사 용,not_food,pattern2_not_food_space_split
"'계란튀김 3,830원",food,v4_price_fusion
"대용량다이제 미숫가루 5개입 4,380원",food,v4_price_fusion
"`초콜릿시럽 1.2kg 7,900원",food,v4_price_fusion
풀 떼,not_food,v4_short_fragment_hardneg
4 73.49$,not_food,pattern2_not_food_space_split
"다치커피 4,380원",food,v4_price_fusion
수팀,not_food,v4_regressed_hardneg_150x
김퇴미개,not_food,v4_short_fragment_hardneg
'규정,not_food,v4_short_fragment_hardneg
버섯찌개 우럭나물,food,pattern3_adjacent_merged
살충제,not_food,korean_clean
틈백,not_food,v4_regressed_hardneg_150x
진계포자,not_food,v4_regressed_hardneg_150x
"-44,o0O원",not_food,pattern1_digit_letter_confusion
"드라 이이 스트 5개입 2,680원",food,v4_price_fusion
"558,U00원",not_food,pattern1_digit_letter_confusion
토,not_food,pattern6_isolated_residue_hardneg
-1.2z$,not_food,pattern1_digit_letter_confusion
"`시금치찌개 4,380원",food,v4_price_fusion
"`가공우유 4,380원",food,v4_price_fusion
"곡 물엿 4,380원",food,v4_price_fusion
010-9889-8569,not_food,korean_clean
주 소,not_food,v4_regressed_hardneg_150x
꽃등 심,food,v4_bbq_space_split
훈 제오오 리,food,v4_jamo_blur
주문완료,not_food,v4_packaging_family
적 립 플랜 포인 트,not_food,pattern2_not_food_space_split
"잉글 리시 머핀 5개입 4,500원",food,v4_price_fusion
"1 8 ,8 00 ,0 0 0",not_food,pattern2_not_food_space_split
$14B.57 T,not_food,pattern1_digit_letter_confusion
펫 샴푸,not_food,pattern2_not_food_space_split
"~국산말린바나나 13,500원",food,v4_price_fusion
강수 태,not_food,pattern2_not_food_space_split
"무 탄산수 15,000원",food,v4_price_fusion
"하림닭가슴살 구절판 2,680원",food,v4_price_fusion
EATZ마일 사용,not_food,v4_loyalty_family
$69.01,not_food,korean_amount_v7
"후루 룩 국 수 2개 15,000원",food,v4_price_fusion
LPOINI,not_food,v4_regressed_hardneg_150x
『 정육상회 』,not_food,pattern2_not_food_space_split
"베트 남산 명 태 1.2kg 4,500원",food,v4_price_fusion
"4 X 12,000",not_food,korean_amount_v7
"농마 국 수 300g 4,500원",food,v4_price_fusion
권,not_food,pattern6_isolated_residue_hardneg
제 휴 할 인,not_food,pattern2_not_food_space_split
"육 회 비빔 국 수 3,830원",food,v4_price_fusion
베이글 고등어볶음,food,pattern3_adjacent_merged
유 기 농우 엉 채,food,pattern2_word_space_split
"사조 바지락찌개 2개 4,500원",food,v4_price_fusion
대기번호,not_food,v4_order_status_family
우사,not_food,v4_short_fragment_hardneg
마 늘빵,food,pattern2_word_space_split
"아 오 리 사 과 15,000원",food,v4_price_fusion
감자탕 돼지목살,food,pattern3_adjacent_merged
틈백학,not_food,v4_short_fragment_hardneg
"코다리볶음 광어회 3,830원",food,v4_price_fusion
"( -2, 5 00 원)",not_food,pattern2_not_food_space_split
2팩,not_food,v15_hardneg_quantity_units
"2 1 5,0 0 0 ,000",not_food,pattern2_not_food_space_split
갈 비세 트  A,food,v4_bbq_space_split
신선시 장,not_food,pattern2_not_food_space_split
친환경경 단옥 수수,food,v4_jamo_blur
(1인분) 즉석황 태국,food,v4_kiosk_tag_prefix
육 개 장 사발 면,food,pattern2_word_space_split
"아 귀 덮 밥 7,900원",food,v4_price_fusion
"(-2 1,000 원 )",not_food,pattern2_not_food_space_split
"멸치국소 2kg 7,900원",food,v4_price_fusion
캔 파 인 애플,food,pattern2_word_space_split
신노,not_food,v4_regressed_hardneg_150x
(2인분) 단지 짐,food,v4_kiosk_tag_prefix
'법 제,not_food,v4_short_fragment_hardneg
"동 원참 치1 0 입 4,380원",food,v4_price_fusion
신 요가드,not_food,v4_regressed_hardneg_150x
오 권,not_food,v4_regressed_hardneg_150x
'형법(제23조,not_food,v4_short_fragment_hardneg
수 림,not_food,v4_regressed_hardneg_150x
우럭 볶 음,food,pattern2_word_space_split
466 . 9 6,not_food,pattern2_not_food_space_split
"~덴마크산 오징어 7,900원",food,v4_price_fusion
김퇴미,not_food,v4_regressed_hardneg_150x
"표 고 버 섯 5개입 3,830원",food,v4_price_fusion
'발효유,food,pattern4_leading_symbol
9 9 50 0 0 원,not_food,pattern2_not_food_space_split
"새우버거세트 목살튀김 4,380원",food,v4_price_fusion
"햄버거빵 국산믹스넛 300g 13,500원",food,v4_price_fusion
1 29 -15-525 16,not_food,pattern2_not_food_space_split
"펩시콜 라 2kg 3,830원",food,v4_price_fusion
"스모어 잼 2개 7,900원",food,v4_price_fusion
디종 머스 타 드,food,pattern2_word_space_split
"필 리핀산  키 위 3,830원",food,v4_price_fusion
회 원 용,not_food,pattern2_not_food_space_split
"상 하 목 장 우유 1.2kg 2,680원",food,v4_price_fusion
헤어스프레이,not_food,korean_priority_gaps_v11
KICCI,not_food,v4_regressed_hardneg_150x
"인도산 사과 국산말린대추 2kg 4,380원",food,v4_price_fusion
"`국산연근채 1.2kg 4,380원",food,v4_price_fusion
우사라보,not_food,v4_regressed_hardneg_150x
"크런치땅콩 버 터 5개입 15,000원",food,v4_price_fusion
부 가세 면세,not_food,pattern2_not_food_space_split
롯데 포 인트,not_food,v4_loyalty_space_split
"lb당 5,900원",not_food,pattern1_digit_letter_confusion
라이스페이퍼 국내산생선가스,food,pattern3_adjacent_merged
"633,0o0,0o0",not_food,pattern1_digit_letter_confusion
"와플 캔라떼 4,380원",food,v4_price_fusion
썰은 깻잎 장 아 찌,food,pattern2_word_space_split
밥,not_food,pattern6_isolated_residue_hardneg
"'크랜베리 13,500원",food,v4_price_fusion
사워 도우,food,pattern2_word_space_split
"감 바스 4,500원",food,v4_price_fusion
"'고소한촌두부 7,900원",food,v4_price_fusion
국 내산닭염 통,food,pattern2_word_space_split
$ 40 4 .25 F,not_food,pattern2_not_food_space_split
"타피오카 펄 2kg 4,500원",food,v4_price_fusion
"곰 장 어조림 300g 4,380원",food,v4_price_fusion
"강냉이 가 루 300g 15,000원",food,v4_price_fusion
"대구알 청국장찌개 3,830원",food,v4_price_fusion
"₩  2 ,85 0 ,0 0 0",not_food,pattern2_not_food_space_split
"국산연 근 채 300g 4,500원",food,v4_price_fusion
핸드워시,not_food,korean_priority_gaps_v11
"(-65,600원)",not_food,korean_amount_v7
김퇴,not_food,v4_regressed_hardneg_150x
`배도라지즙,food,pattern4_leading_symbol
"냉장전갱이 1.2kg 4,380원",food,v4_price_fusion
독입산 배 감자조림,food,v4_jamo_blur
"취 청 오이 500g 15,000원",food,v4_price_fusion
습,not_food,pattern6_isolated_residue_hardneg
US $ 69.1 1,not_food,pattern2_not_food_space_split
"유기 농 바 나나 4,500원",food,v4_price_fusion
오후 8 :0 2,not_food,pattern2_not_food_space_split
갈 치전,food,pattern2_word_space_split
"인도산 홍합 오리주물럭 4,380원",food,v4_price_fusion
PST),not_food,pattern6_isolated_residue_hardneg
오궈,not_food,v4_regressed_hardneg_150x
[대 기,not_food,v4_short_fragment_hardneg
"`배도라지즙 4,380원",food,v4_price_fusion
"곰 장어탕 2kg 13,500원",food,v4_price_fusion
"보글보글부대찌개면 쌀 4,500원",food,v4_price_fusion
올리 브영,not_food,pattern2_not_food_space_split
"K I M C H I 2개 13,500원",food,v4_price_fusion
"셀러 리 300g 13,500원",food,v4_price_fusion
계포자,not_food,v4_regressed_hardneg_150x
물 품,not_food,v4_short_fragment_hardneg
토시삭,food,v4_bbq_jamo_blur
입장료,not_food,korean_gap_v6
행주티슈,not_food,korean_diversity_gap_v13
"~크림소스 5개입 13,500원",food,v4_price_fusion
삼,not_food,pattern6_isolated_residue_hardneg
"꿀꽈 배 기 2,680원",food,v4_price_fusion
20 80치약5 0 0ML,not_food,pattern2_not_food_space_split
"~인스턴트커피 5개입 3,830원",food,v4_price_fusion
감자오뚜기시리얼 칵테일,food,pattern3_adjacent_merged
US$173.33,not_food,korean_amount_v7
20 2 5 년  3월  2 일,not_food,pattern2_not_food_space_split
"홍삼정 불고기전골 15,000원",food,v4_price_fusion
"4,4B0,000원정",not_food,pattern1_digit_letter_confusion
포장방법,not_food,v4_packaging_family
축산 슈 퍼 마 켓,not_food,pattern2_not_food_space_split
"건오징어 4,380원",food,v4_price_fusion
"41,800원",not_food,korean_clean
"불닭볶음면140g 2개 4,380원",food,v4_price_fusion
"모징어국 5개입 3,830원",food,v4_price_fusion
$ 12 4.7 9  T,not_food,pattern2_not_food_space_split
"4l2,0U0원정",not_food,pattern1_digit_letter_confusion
멕시코산 대구,food,korean_gap_v5
굴떼,not_food,v4_regressed_hardneg_150x
미 국산 고 등 어,food,pattern2_word_space_split
[픽업] 국 내 산 아오리 사과,food,v4_kiosk_tag_prefix
진 계포자,not_food,v4_regressed_hardneg_150x
픽업번호,not_food,v4_order_status_family
필들,not_food,pattern6_isolated_residue_hardneg
히 올,not_food,v4_short_fragment_hardneg
$34.15,not_food,korean_amount_v7
"1L당 4,500원",not_food,v15_hardneg_unit_prices
(ICE) 불고기 피 자,food,v4_kiosk_tag_prefix
"불고기비빔면 딸기시럽 2kg 4,380원",food,v4_price_fusion
"CJ햇반 300g 어묵통조림 300g 7,900원",food,v4_price_fusion
진 계포자,not_food,v4_regressed_hardneg_150x
"정 통 짜장 면 4,380원",food,v4_price_fusion
대용량칙칙촉 국산아귀포,food,v4_jamo_blur
P ER  IT EM,not_food,pattern2_not_food_space_split
"무장아찌 황석어젓 2,680원",food,v4_price_fusion
콘푸로스트 균우유,food,v4_jamo_blur
`건면새우탕,food,pattern4_leading_symbol
참 치덮 밤,food,v4_jamo_blur
포 인트 적립,not_food,v4_loyalty_space_split
"코다 리찜 13,500원",food,v4_price_fusion
오귄,not_food,v4_regressed_hardneg_150x
가 맹 점 용,not_food,pattern2_not_food_space_split
알뜰정 육점,not_food,pattern2_not_food_space_split
무항생제돼지등심,food,v15_food_gapfill_800
+국내산돼지항정살,food,pattern4_leading_symbol
[주소,not_food,v4_regressed_hardneg_150x
"병당 9,800원",not_food,v15_hardneg_unit_prices
"고등어 전 2kg 7,900원",food,v4_price_fusion
*산 지지직 송시 장 *,not_food,pattern2_not_food_space_split
닭 항정 살,food,v4_bbq_space_split
LPOINI,not_food,v4_regressed_hardneg_150x
우사라보,not_food,v4_short_fragment_hardneg
"버블 티 2,680원",food,v4_price_fusion
물 품,not_food,v4_short_fragment_hardneg
"곰탕 청정원참기름 2개 13,500원",food,v4_price_fusion
풀 떼,not_food,v4_regressed_hardneg_150x
매장식사,not_food,v4_packaging_family
L POIN,not_food,v4_regressed_hardneg_150x
"811,000원",not_food,korean_clean
"소불고기 4,500원",food,v4_price_fusion
보글보글부대찌개면 간편조리생선가스,food,pattern3_adjacent_merged
"전분가루 해태허니버터칩 3,830원",food,v4_price_fusion
'형법,not_food,v4_short_fragment_hardneg
진계포,not_food,v4_regressed_hardneg_150x
"- 68, 30 0원",not_food,pattern2_not_food_space_split
"캐나 다산  홍합 500g 15,000원",food,v4_price_fusion
티 슈 케이 스,not_food,pattern2_not_food_space_split
청  구 애,not_food,pattern2_not_food_space_split
"우 럭 덮밥 3,830원",food,v4_price_fusion
*EATZ마일 적립,not_food,v4_loyalty_sym_prefix
"친환경고들빼기 밀크티 300g 3,830원",food,v4_price_fusion
"고 등 어 찌개 3,830원",food,v4_price_fusion
계 란국수,food,pattern2_word_space_split
LPOINT,not_food,v4_regressed_hardneg_150x
살 치 살,food,pattern2_word_space_split
'법 제,not_food,v4_short_fragment_hardneg
"아 이스바 7,900원",food,v4_price_fusion
"복숭아주스 럼향 2,680원",food,v4_price_fusion
"그릭요거트 2개 4,500원",food,v4_price_fusion
우사라보,not_food,pattern6_isolated_residue_hardneg
*컬토푸푸드직매장*,not_food,pattern8_hangul_visual_confusion
'완료되면 준비하고,not_food,v4_v3_correct_notfood_blur
냉,not_food,pattern6_isolated_residue_hardneg
주 소,not_food,v4_regressed_hardneg_150x
"닭꼬치 무항생제닭윙 13,500원",food,v4_price_fusion
"'쿠킹크림 1.2kg 3,830원",food,v4_price_fusion
오메가3 동태국,food,pattern3_adjacent_merged
성 남 시,not_food,pattern2_not_food_space_split
"핫식 스 1.2kg 4,380원",food,v4_price_fusion
"닭 가 슴 살샐러드 1.2kg 4,380원",food,v4_price_fusion
"-57,800",not_food,pattern1_digit_letter_confusion
국내 산생강청,food,pattern2_word_space_split
성 동 리,not_food,pattern2_not_food_space_split
[주소,not_food,v4_regressed_hardneg_150x
국산말린파인애플,food,v15_food_gapfill_800
"9 0, 3 00,0 00원",not_food,pattern2_not_food_space_split
"*칠레산 갈비 5개입 4,380원",food,v4_price_fusion
1 팩 5 00원,not_food,pattern2_not_food_space_split
"BEEF TRIMMING 생칼국수 13,500원",food,v4_price_fusion
[수 소,not_food,v4_short_fragment_hardneg
"-26,700원",not_food,korean_amount_v7
KICCA,not_food,v4_regressed_hardneg_150x
"돼지노기찌개 15,000원",food,v4_price_fusion
물만 두,food,pattern2_word_space_split
"8 11, 000원",not_food,pattern2_not_food_space_split
버섯 국 수,food,pattern2_word_space_split
1 가,not_food,v4_short_fragment_hardneg
`생선싸스,food,v4_jamo_blur
맘스 터 치,not_food,pattern2_not_food_space_split
"러시마산 블로베리 2kg 2,680원",food,v4_price_fusion
$194.08 T,not_food,korean_amount_v7
포정유무,not_food,v4_packaging_jamo_blur
"비타민D 헛개열매 4,500원",food,v4_price_fusion
"국산말린망 고 5개입 13,500원",food,v4_price_fusion
C J ONE,not_food,v4_loyalty_space_split
"9 9, 5 00 원",not_food,pattern2_not_food_space_split
"소고기채끝 4,500원",food,v4_price_fusion
우사라보,not_food,v4_regressed_hardneg_150x
400.73,not_food,pattern1_digit_letter_confusion
제 육,food,v4_bbq_space_split
"국산말린무화과 코다리강정 7,900원",food,v4_price_fusion
"*수제비 500g 4,500원",food,v4_price_fusion
대기런호가,not_food,v4_v3_correct_notfood_blur
[무 인],not_food,v4_short_fragment_hardneg
신욘,not_food,v4_regressed_hardneg_150x
틈백학,not_food,v4_short_fragment_hardneg
2 065,not_food,pattern2_not_food_space_split
"자몽 백설고추장 10입 2kg 13,500원",food,v4_price_fusion
미니햄버거번,food,v15_food_gapfill_800
강동구,not_food,korean_clean
"차 돌박 이 2개 3,830원",food,v4_price_fusion
수림,not_food,v4_regressed_hardneg_150x
"무항 생제돼지등심 5개입 13,500원",food,v4_price_fusion
"냉동 탕 수 육 2,680원",food,v4_price_fusion
"허쉬초콜 릿 1.2kg 13,500원",food,v4_price_fusion
[대 기,not_food,v4_short_fragment_hardneg
"6O2,0Uo원",not_food,pattern1_digit_letter_confusion
