receipt_image,text,predicted_label,confidence
receipt_image_606_jpg.rf.kI7lZi9Jw8ZdVdyS2YEO.jpg,"NO.42, PASAR BORONG SELANGOR",food,0.9248
receipt_image_606_jpg.rf.kI7lZi9Jw8ZdVdyS2YEO.jpg,JALAN PUTRA PERMAI.,food,0.8059
receipt_image_606_jpg.rf.kI7lZi9Jw8ZdVdyS2YEO.jpg,"43300 SERI KEMBANGAN, SELANGOR",food,0.9391
receipt_image_606_jpg.rf.kI7lZi9Jw8ZdVdyS2YEO.jpg,SARBORONG,food,0.8081
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,"Plaza Batai, Damansara Heights",food,0.9301
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,Cashier : Sharol N,food,0.8383
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,Farmhouse Fresh Milk Twin Pack 2x1L,food,0.8675
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,Fresh Cut Hone,food,0.9413
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,kfruit Peeled 4o0g,food,0.9428
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,Nestle Bliss Yog Drink Strawberry 7oog,food,0.9481
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,FACEBOOK.COM/THEBIGGROUP,food,0.8808
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,WITHIN 3.DAYS WITHDRIGINALTAX INVOICE,food,0.8944
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,ICE Cream - Frozen Yogurt,food,0.9458
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Serving All-Natural Frozen Custard,food,0.9498
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Regular Concrete,food,0.8217
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Vanilla Custard,food,0.9495
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Walnuts,food,0.9351
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Pecans,food,0.8334
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Caramel,food,0.8828
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Special Oreo Concrete,food,0.8895
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Caramel,food,0.8828
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Pecans,food,0.8334
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,Vanilla Custard,food,0.9495
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,Crisfield Seafood,food,0.9461
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,Restaurant,food,0.8116
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,Dinner Platters,food,0.9372
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,1 Crisfield Special Platter,food,0.9484
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,COOK MEDIUM,food,0.8839
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,1 Pint Bisque,food,0.9181
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,"No.49, Jalan Dinar G U3/G,",food,0.8473
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,"Subang Perdana,",food,0.8622
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,"40150 Shah Alam, Selangor D.E",food,0.8537
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,CASHRECEIPT,food,0.8992
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,Cashier: puteri (),food,0.904
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,ALPHA LIPID LIFE LINE,food,0.8155
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,ONG GUAT CHYE,food,0.8913
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,Coffee Supreme Welles Street,food,0.935
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,coffeesupreme.com,food,0.9354
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,EAT-N,food,0.9101
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,SourD,food,0.9406
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,No toast,food,0.9416
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,Scrambled Eggs,food,0.9402
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,SourD,food,0.9406
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,Fried eggs,food,0.9469
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,"Sour D, Bacon ($6.00)",food,0.9514
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,Cinnamon Bun,food,0.9443
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,UD TRISNA PÚTRA JIMBARAN,food,0.9452
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,INVOICE,food,0.8825
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,Cashier:RENI,food,0.8282
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,GULA LOKAL 1 KG,food,0.8962
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,SAGU MTR KUCING 100 GR,food,0.8352
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,Barang yang sudah dibeli,food,0.9112
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,Terima Kasih Atas Kunjungan Anda,food,0.9432
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,MURAH - LENGKAP - BERSAING,food,0.8542
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,ICHIBAN SUSHI,food,0.811
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,Buaran Plaza J1. Raden inten II Klender,food,0.8852
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,POS: Cashier,food,0.8694
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,Cashier: INDRI,food,0.9004
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,1 P.Sosro Beef Teriyaki Don Buri,food,0.9497
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,I P.Sosro Salmon Teriyaki Don Buri,food,0.9468
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,[witter: @ichibansushi_ID,food,0.8469
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,Instagram: ichibansushi_ID,food,0.8105
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,"60 & 62. Jalan Ciku,",food,0.8346
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,"86000,KLUANG",food,0.8438
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,GARAM DHARAM,food,0.8175
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,A Big Fish Venture,food,0.9272
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,Dhaba Chicken Tikka,food,0.9484
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,Butter Chicken,food,0.9483
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,Garlic Naan,food,0.951
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,Butter Naan,food,0.9484
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,Juniper & Ivy,food,0.9215
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 BUCATINI,food,0.9425
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 RAVIOLO,food,0.9072
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 BT TURNBULL NAPA,food,0.9056
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 YODEL,food,0.9079
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 MILK & HONEY,food,0.9457
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 COFFEE SM,food,0.8767
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 BEEF TARTARE,food,0.9497
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 FINLANDIA (WELL) $MARTINI,food,0.9332
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,1 SNAPPER,food,0.9355
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Lamb Burger,food,0.9461
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,HOJEPDON,food,0.8074
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,NO Bread,food,0.9452
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Sauce On side,food,0.9449
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Iids Gld ches,food,0.9167
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Kids Fres,food,0.8467
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Sweet Potato Fries,food,0.9506
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Kids Cheeseburger,food,0.9481
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,NO Ketchup,food,0.8932
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Sub sourdough,food,0.943
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Beef Burger,food,0.942
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,- Bacon (2) Slipes,food,0.9423
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Salos axs( .5%),food,0.9327
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,"JATI BENING, PONDOK GEDE",food,0.9423
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,Pembayaran Tunai,food,0.9467
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,KEMBALI,food,0.9107
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,** Terima Kasih **,food,0.9341
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,SARAN ANDA KEPUASAN ANDA,food,0.933
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,customerservice@superindo.co.id,food,0.9123
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Don Juan Mexican Restaurant,food,0.9464
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,2-Red Sangria Glass,food,0.9536
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,1 84-COMBO FAJITAS,food,0.9037
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Flour Tortilla,food,0.9489
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Chicken,food,0.9454
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Steak,food,0.9396
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,1 #34-BURRITO SUPREME,food,0.952
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,w/ Beef,food,0.9409
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,G1 Karma Cab Sauv,food,0.9478
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,G1 Douglass Green SB,food,0.9507
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,PKLI Green Curry Scallops,food,0.9516
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,PKLI Piri Piri Chicken,food,0.952
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,Araxi Burger Aventura,food,0.9453
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,2 Vanilla Bean,food,0.942
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,Classic Burger 4oz,food,0.9464
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,Route 66 Burger 8oz,food,0.9077
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,Powered by Toast,food,0.9433
1149-receipt_jpg.rf.p4ieS0u7lFAcS9dBoi25.jpg,Denny's Restaurant #8129,food,0.9415
1149-receipt_jpg.rf.p4ieS0u7lFAcS9dBoi25.jpg,1 No Beverage,food,0.9357
1149-receipt_jpg.rf.p4ieS0u7lFAcS9dBoi25.jpg,1 No Beverage,food,0.9357
1149-receipt_jpg.rf.p4ieS0u7lFAcS9dBoi25.jpg,1 Milk Shake,food,0.933
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,Tay Ho Oakland,food,0.8826
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,Elegant Vietnamese Cuisine,food,0.9493
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,Follow us on Instagram & Facebook,food,0.8103
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,- Special Combo Pho,food,0.8437
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,18.00% of sale:,food,0.8677
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,STANFGHD°S,food,0.8812
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,"TUKMILA, MA 9B186",food,0.8962
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,1 CHIC TEND AP,food,0.8172
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,BRG DELUXE,food,0.8734
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,Jotn our EAT DRINK & EARN Club,food,0.9456
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,at any Restaurants Unlimited,food,0.9313
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,restaurantl Aak your server,food,0.8597
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,IKEA FOOD,food,0.8299
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,IKEA MILTON KEYNES 185,food,0.8978
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,Meatballs 10,food,0.9228
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,white,food,0.8982
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,Wine red,food,0.9343
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,BISTRO & CAFE,food,0.9316
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,DAMANSARA UTAMA,food,0.9143
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,CASHIER: CASHIER,food,0.8716
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,HH GUINESS 12 GLASSES,food,0.8591
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,HH TIGER 12 GLASSES,food,0.9093
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,ERVICLCHANGE T0,food,0.9197
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,"60 & 62. Jalan Ciku,",food,0.8346
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,"86000,KLUANG",food,0.8438
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,Cashler:,food,0.8197
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,TRKYBRGR/NOBUN,food,0.9171
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,CHCKNPOTPIE,food,0.9122
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,ROASTCHCKN,food,0.9448
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,SALAD,food,0.9458
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,BRUSSELSSPROUTS,food,0.863
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,ICEDTEA,food,0.9299
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,SODA,food,0.9447
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,LEMONADE,food,0.9504
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,-PARTIES OF 8 OR MORE,food,0.8175
receipt_image_631_jpg.rf.d9POSLjaCCZBeTjZlrZi.jpg,"BANDAR PINGGIRAN SUBANG,",food,0.9361
receipt_image_631_jpg.rf.d9POSLjaCCZBeTjZlrZi.jpg,GOODS SOLD ARE NOT RETURNABLE/REFUNDABLE,food,0.8077
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,LIQUOR STREET,food,0.933
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,"1879, HIGH HOUSE RD NEW HILL,",food,0.8246
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,Host: David Smith,food,0.892
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,Tandoori chicken,food,0.9514
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,Lasoori Dal Tadka,food,0.9405
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,Hyderabadi Biryani,food,0.8966
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,Tandoori Roti,food,0.9503
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,LIQUOR STREET (ODVJH PRIVATE,food,0.9421
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,SANTOSH CASTLE,food,0.8907
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,"Hanuman Tekd,Abida. Hyderabad",food,0.9228
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,KAJU BUTTER MASA,food,0.952
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,DAL TADKA NAGAUR,food,0.8135
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,BUTTER ROTI,food,0.9489
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,JEERA RICE,food,0.9489
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,MASALA PAPAD,food,0.9465
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,COOL DRINK,food,0.9359
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,255-41 Jericho Turnpike,food,0.8998
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Nancy's,food,0.8696
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,gl Imp White,food,0.911
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Blue Moon Tap,food,0.9175
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Mozzarella&Tomato,food,0.9522
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Pork Quesadilla,food,0.9507
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Fren Onion Soup,food,0.9483
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Pork Chop,food,0.9438
receipt_image_202_jpg.rf.zJPvgfNC00sChUG5jb9b.jpg,"Lomita, CA",food,0.8507
receipt_image_202_jpg.rf.zJPvgfNC00sChUG5jb9b.jpg,SWS MILK 1%,food,0.9396
receipt_image_202_jpg.rf.zJPvgfNC00sChUG5jb9b.jpg,SODA DT 12PK,food,0.947
receipt_image_202_jpg.rf.zJPvgfNC00sChUG5jb9b.jpg,CANDY C2 1.19E,food,0.9377
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,CHERAS LEISURE MALL,food,0.8585
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,Yen Lee,food,0.8603
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,BE A POPULAR CARD MEMBER,food,0.804
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,IKANO HANDEL SDN BHD,food,0.9071
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,No 2A Jalan Cochrane,food,0.8211
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,Taman Maluri,food,0.9267
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,598336001 6 Chicken Curry Puff,food,0.9265
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,EATE,food,0.9237
receipt_image_248_jpg.rf.wjgJ9iWdPFzPZxwf6GMK.jpg,Sweetgreen,food,0.94
receipt_image_248_jpg.rf.wjgJ9iWdPFzPZxwf6GMK.jpg,Employee: LEOLA WATKING,food,0.89
receipt_image_248_jpg.rf.wjgJ9iWdPFzPZxwf6GMK.jpg,1 Guacamole Greens,food,0.9534
receipt_image_248_jpg.rf.wjgJ9iWdPFzPZxwf6GMK.jpg,1 Portobello Taco Bow!,food,0.9494
1174-receipt_jpg.rf.XUJBW9MebnYEVjMH96c0.jpg,ipanema,food,0.8815
1174-receipt_jpg.rf.XUJBW9MebnYEVjMH96c0.jpg,Brazilian Steak House,food,0.9499
1174-receipt_jpg.rf.XUJBW9MebnYEVjMH96c0.jpg,"Ocala, Florida 34471",food,0.9364
1174-receipt_jpg.rf.XUJBW9MebnYEVjMH96c0.jpg,1 DINNER RODIZIO,food,0.9357
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,Invoice,food,0.8825
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,SM: Niranjan,food,0.8832
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,Liquor Street,food,0.933
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,Invoice Number:,food,0.8219
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,Tandoori chicken,food,0.9514
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,Lasooni Dal Tadka,food,0.9462
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,HYDERABADIMURG,food,0.8181
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,BIRYANI,food,0.9212
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,Tandoori Roti all food,food,0.9428
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,less spicy,food,0.9447
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,Tandoori Roti,food,0.9503
receipt_image_444_jpg.rf.qlIUGCgPVjtbtbrRG9Tr.jpg,BISTRO & CAFE,food,0.9316
