receipt_image,text,predicted_label,confidence
receipt_image_448_jpg.rf.lOnihBosnpevMbaaQz0F.jpg,EXCHANGE & REFUND MAY BE ALLOWED,not_food,0.5138
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,SUBTOTAL,not_food,0.5448
fast-food-receipt-for-ice-cream-frozen-yogurt-custard-store1_jpg.rf.gTKeK0AnGoD2I4GlNcEm.jpg,CREDIT CARD AUTH,not_food,0.7946
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,8012 Georgla Ave.,not_food,0.5927
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,DENIS,not_food,0.5412
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,Carryout,not_food,0.7485
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,Extras,not_food,0.7227
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,SUBTOTAL:,not_food,0.6053
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,Carry Out,not_food,0.702
1103-receipt_jpg.rf.w9zpUOqasxlHHbwlBQwT.jpg,Last Serviced,not_food,0.6973
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,BEMED (SP) SDN. BHD.,not_food,0.5586
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,Price,not_food,0.699
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,SubTotal:,not_food,0.6053
receipt_image_647_jpg.rf.tas0IltPQjScvNpSaRKO.jpg,Otk,not_food,0.7732
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,Christchurch 8011,not_food,0.7747
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,Ticket: Fam w the terrifying kid.,not_food,0.6786
receipt_image_210_jpg.rf.Gnjzc1HeSdC8owSpdRQ5.jpg,The DONx3,not_food,0.6835
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,GLOBAL,not_food,0.7989
receipt_image_865_jpg.rf.jiZEc4kY6lCud8VrwtLf.jpg,ASH,not_food,0.6869
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,TBL 18,not_food,0.7123
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,Subtotal,not_food,0.5448
receipt_image_408_jpg.rf.VjPQbbiHEbM2Bejgm4dW.jpg,Tax Resto 10%,not_food,0.6746
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,GREATZONE HOUSEHOLD CENTRE SDN BHD,not_food,0.6999
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,KLG2,not_food,0.7397
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,20 PC,not_food,0.7212
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,6PC*,not_food,0.7276
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,Sub Total (Exclusive GST):,not_food,0.5664
receipt_image_595_jpg.rf.SOVzX3ADqhxWtcN4ZnEA.jpg,Amount(RM),not_food,0.7259
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,New Delh1-110001,not_food,0.5047
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,UID,not_food,0.5444
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,Gross Amount,not_food,0.7559
receipt_image_695_jpg.rf.2IqM9O5G2yAJA9oaIwNI.jpg,dineout 635107 mr.karan,not_food,0.6586
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,Dine,not_food,0.6368
1162-receipt_jpg.rf.E9Omd1Q42G3qrXURzPh5.jpg,Subtotal,not_food,0.5448
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Subto,not_food,0.6644
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Server Chis D,not_food,0.7754
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Tota,not_food,0.7181
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Medium,not_food,0.6644
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,-Medium Rare,not_food,0.6552
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Sides,not_food,0.7497
receipt_image_164_jpg.rf.nfMKrKhTylUZ4HQaIHvF.jpg,Subtotal,not_food,0.5448
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,SUPER,not_food,0.687
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,INDO,not_food,0.7391
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,BEKASI,not_food,0.7467
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,MARINA LOT E COLL,not_food,0.7611
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,Pembulatan,not_food,0.6943
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,BKP,not_food,0.5267
receipt_image_357_jpg.rf.uPOa560BorU1dS0qjmSS.jpg,www.superindo.co.id,not_food,0.6053
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,124 East Park Ave,not_food,0.5356
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Server: Regina,not_food,0.7167
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Dine In,not_food,0.5661
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Guests: 2,not_food,0.6353
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,Shr1mp,not_food,0.626
receipt_image_91_jpg.rf.A72gBz9labJJZuvdFOxZ.jpg,>» Ticket #: 23 <,not_food,0.6467
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,Guests: 2,not_food,0.6353
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,Subtotal,not_food,0.5448
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,Balance Due,not_food,0.7806
1060-receipt_jpg.rf.udSWFdyrTj28iCOGGWRA.jpg,"To find out. why, visit",not_food,0.6344
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,you gox,not_food,0.6599
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,17861 BISCAYNE BLVD,not_food,0.7282
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,10% (10.00%),not_food,0.7529
1046-receipt_jpg.rf.IxaAYmwmwz03gtr7uFVw.jpg,Subtotal,not_food,0.5448
1149-receipt_jpg.rf.p4ieS0u7lFAcS9dBoi25.jpg,Dine In,not_food,0.5661
1149-receipt_jpg.rf.p4ieS0u7lFAcS9dBoi25.jpg,SubTotal,not_food,0.5448
1149-receipt_jpg.rf.p4ieS0u7lFAcS9dBoi25.jpg,Gratuity,not_food,0.7789
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,Please ask for Credit Card Receipt,not_food,0.7076
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,Subtotal:,not_food,0.6053
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,Suggested Gratuity,not_food,0.5756
1078-receipt_jpg.rf.yLsJebdGKnBj1FXjgxBl.jpg,Tip,not_food,0.7706
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,28120 Jane11 M,not_food,0.6243
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,Tb1 127/1 Chk 3885,not_food,0.5163
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,1 RIBS 1/2 ST,not_food,0.644
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,K TIMING,not_food,0.79
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,SUBTOTAL,not_food,0.5448
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,leadining,not_food,0.5233
1192-receipt_jpg.rf.IewnIxLlqx7V1B6onmnR.jpg,for datatls or join online at:,not_food,0.6395
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,Price,not_food,0.699
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,Net SubTotal:,not_food,0.6639
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,2OXVAT,not_food,0.515
receipt_image_142_jpg.rf.ht63kiyKmF273GCXcyqo.jpg,Recetved:,not_food,0.7931
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,"109, SS21/1A,",not_food,0.7897
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,BILL DT:,not_food,0.7452
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,ROUNDING ADJ,not_food,0.7404
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,°omenar,not_food,0.7101
receipt_image_443_jpg.rf.KfABGWneOfiiXzPnvxfE.jpg,Aga1,not_food,0.5675
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,GREATZONE HOUSEHOLD CENTRE SDN BHD,not_food,0.6999
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,KLG2,not_food,0.7397
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,20 PC,not_food,0.7212
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,Sub Total (Exclusive GST) :,not_food,0.5664
receipt_image_595_jpg.rf.1eaYBbrfO9Jmu1eYtlz2.jpg,Amount(RM),not_food,0.7259
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,STATION #5 SERV #648,not_food,0.6532
receipt_image_306_jpg.rf.ZlZho665f1Fqo4muFGQ2.jpg,THANKYOU!,not_food,0.7295
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,SALE,not_food,0.5532
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,SUBTOTAL,not_food,0.5448
receipt_image_258_jpg.rf.bZZwUcdqNOGBELgL870s.jpg,SGST,not_food,0.5052
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,GENERAL Ord.No:,not_food,0.6933
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,CGST #2.50%,not_food,0.7082
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,SGST 82.50%,not_food,0.5096
receipt_image_326_jpg.rf.RTEktxT0QvpAE8mcF2ie.jpg,THANK YOU VISIT AGAIN,not_food,0.7315
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,www.nancysrestaurant.net,not_food,0.6681
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,106 Tom,not_food,0.6435
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Guests: 2,not_food,0.6353
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,DINE IN,not_food,0.5661
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,Hanger Sizzle,not_food,0.5479
1052-receipt_jpg.rf.ARjYKnhkc5LJnF7YXF3N.jpg,SUBTOTAL,not_food,0.5448
receipt_image_202_jpg.rf.zJPvgfNC00sChUG5jb9b.jpg,"SUNRISE, FL",not_food,0.6068
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,POPULAR BOOK,not_food,0.5882
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,8. Jalan 7/118B. Desa Tun Razak,not_food,0.7039
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,Sunway Pyramid Convention Centre,not_food,0.7672
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,T0 6%,not_food,0.792
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,AND ENJOY SPECIAL DISCOUNTS,not_food,0.534
receipt_image_458_jpg.rf.PKa23mhg2WxgCHSphz0e.jpg,THANK YOU. PLEASE COME AGAIN.,not_food,0.6283
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,Total Rounded,not_food,0.5199
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,Items,not_food,0.7278
receipt_image_609_jpg.rf.qncwkFaKjy6wf9y72hBb.jpg,Thank you. Please come again.,not_food,0.6283
receipt_image_248_jpg.rf.wjgJ9iWdPFzPZxwf6GMK.jpg,--> Order Closed <--,not_food,0.555
1174-receipt_jpg.rf.XUJBW9MebnYEVjMH96c0.jpg,2023 South Pine Avenue,not_food,0.7561
1174-receipt_jpg.rf.XUJBW9MebnYEVjMH96c0.jpg,Server: Kyle118,not_food,0.7443
1174-receipt_jpg.rf.XUJBW9MebnYEVjMH96c0.jpg,Pay This Amount:,not_food,0.7139
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,tiin ne,not_food,0.7006
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,Value Added Tax @ 14 5%,not_food,0.7401
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,Round Off,not_food,0.7138
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,KOT NO : 2301,not_food,0.6419
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,Total Items: 1,not_food,0.7482
receipt_image_940_jpg.rf.lEzCJrDBXe40yt1Yinlm.jpg,Thank You Visit Again,not_food,0.7315
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,Faridabad-121003.,not_food,0.5835
receipt_image_699_jpg.rf.CIkeF7uCt90nxr3b1yUZ.jpg,SGST@2.5,not_food,0.7738
receipt_image_444_jpg.rf.qlIUGCgPVjtbtbrRG9Tr.jpg,STOOGES,not_food,0.6976
receipt_image_444_jpg.rf.qlIUGCgPVjtbtbrRG9Tr.jpg,"109, SS21/1A,",not_food,0.7897
receipt_image_444_jpg.rf.qlIUGCgPVjtbtbrRG9Tr.jpg,Thank You. P1z Come Again,not_food,0.7448
receipt_image_291_jpg.rf.msAFlnYq7PVW9c5PCbTY.jpg,(A UNIT OF TIFFIN CENTRE),not_food,0.7775
1161-receipt_jpg.rf.Iig4os0FchjXEZLaWQyQ.jpg,loyeeR EURENIA,not_food,0.5895
1161-receipt_jpg.rf.Iig4os0FchjXEZLaWQyQ.jpg,Dine in,not_food,0.5661
1161-receipt_jpg.rf.Iig4os0FchjXEZLaWQyQ.jpg,Dine in,not_food,0.5661
1161-receipt_jpg.rf.Iig4os0FchjXEZLaWQyQ.jpg,Dine in,not_food,0.5661
1161-receipt_jpg.rf.Iig4os0FchjXEZLaWQyQ.jpg,Additional Tip,not_food,0.6276
receipt_image_843_jpg.rf.UlX77TUYeLC9owHlwzXZ.jpg,Gi11 Dawg,not_food,0.5633
receipt_image_843_jpg.rf.UlX77TUYeLC9owHlwzXZ.jpg,Subtotal,not_food,0.5448
receipt_image_738_jpg.rf.RYbDzv44jGaAhLXypsVI.jpg,Recelpt: 2238142,not_food,0.6689
receipt_image_738_jpg.rf.RYbDzv44jGaAhLXypsVI.jpg,Clerk: Carolyn M,not_food,0.7563
receipt_image_738_jpg.rf.RYbDzv44jGaAhLXypsVI.jpg,SLIM MT RNR PINE 10F 10376937,not_food,0.7021
receipt_image_738_jpg.rf.RYbDzv44jGaAhLXypsVI.jpg,Subtotal,not_food,0.5448
receipt_image_738_jpg.rf.RYbDzv44jGaAhLXypsVI.jpg,t   te,not_food,0.7825
receipt_image_738_jpg.rf.RYbDzv44jGaAhLXypsVI.jpg,Please tell us about your experlence,not_food,0.5739
1045-receipt_jpg.rf.ErMTUmKXY9f2hKOTLfYg.jpg,Server Yum,not_food,0.5066
1045-receipt_jpg.rf.ErMTUmKXY9f2hKOTLfYg.jpg,Bev Subtotal:,not_food,0.5428
receipt_image_259_jpg.rf.CG3rYc7GJ3JF4lN9Y98e.jpg,Cash Receipt,not_food,0.5106
receipt_image_259_jpg.rf.CG3rYc7GJ3JF4lN9Y98e.jpg,Consectetur,not_food,0.7216
receipt_image_259_jpg.rf.CG3rYc7GJ3JF4lN9Y98e.jpg,Adipiscing elit,not_food,0.7558
receipt_image_406_jpg.rf.FeZsz5Eqh5Jv3p5EWE35.jpg,www.sushitei.co.id,not_food,0.764
receipt_image_960_jpg.rf.xVJ4CokxHhdkwrUHDovl.jpg,CASH RECEIPT,not_food,0.5106
receipt_image_960_jpg.rf.xVJ4CokxHhdkwrUHDovl.jpg,Consectetur,not_food,0.7216
receipt_image_960_jpg.rf.xVJ4CokxHhdkwrUHDovl.jpg,Adipiscing elit,not_food,0.7558
receipt_image_960_jpg.rf.xVJ4CokxHhdkwrUHDovl.jpg,THANK YOUI,not_food,0.694
receipt_image_742_jpg.rf.e2nPQxxHpKR8huyIEDnB.jpg,Salesperson: RR,not_food,0.6467
receipt_image_742_jpg.rf.e2nPQxxHpKR8huyIEDnB.jpg,"Copper Foll, 1.5 mll, 7/32""",not_food,0.6159
receipt_image_742_jpg.rf.e2nPQxxHpKR8huyIEDnB.jpg,"Canfield Quick Set Solder, 1 Ib. spool",not_food,0.5553
receipt_image_742_jpg.rf.e2nPQxxHpKR8huyIEDnB.jpg,"Clear Square Bevel, 2""",not_food,0.5365
receipt_image_742_jpg.rf.e2nPQxxHpKR8huyIEDnB.jpg,Sales Amount,not_food,0.7613
receipt_image_742_jpg.rf.e2nPQxxHpKR8huyIEDnB.jpg,ThankYou!,not_food,0.7295
1189-receipt_jpg.rf.ANwq2QdWcqfcGGpaw3aD.jpg,187 MEGAN F,not_food,0.5751
1189-receipt_jpg.rf.ANwq2QdWcqfcGGpaw3aD.jpg,Chk 3923,not_food,0.7158
1189-receipt_jpg.rf.ANwq2QdWcqfcGGpaw3aD.jpg,Subtotal,not_food,0.5448
1189-receipt_jpg.rf.ANwq2QdWcqfcGGpaw3aD.jpg,PLEASE PAY YOUR SERVER,not_food,0.5826
receipt_image_175_jpg.rf.3m0ghDabhXcXqVUBdP9l.jpg,IG : @mie.gacoan,not_food,0.7537
receipt_image_175_jpg.rf.3m0ghDabhXcXqVUBdP9l.jpg,Grtal,not_food,0.5181
receipt_image_175_jpg.rf.3m0ghDabhXcXqVUBdP9l.jpg,SEela,not_food,0.7518
receipt_image_232_jpg.rf.tHorbxqpXO9ogU6hSAi1.jpg,PEGASUS ON THE FLY,not_food,0.7323
receipt_image_232_jpg.rf.tHorbxqpXO9ogU6hSAi1.jpg,Midway Airport,not_food,0.7541
receipt_image_232_jpg.rf.tHorbxqpXO9ogU6hSAi1.jpg,Server: abigail,not_food,0.6759
receipt_image_232_jpg.rf.tHorbxqpXO9ogU6hSAi1.jpg,Subtotal,not_food,0.5448
receipt_image_232_jpg.rf.tHorbxqpXO9ogU6hSAi1.jpg,VISA(Completed),not_food,0.7225
1055-receipt_jpg.rf.SKgjv4XslwinGOsiqHAM.jpg,ER!,not_food,0.7663
1055-receipt_jpg.rf.SKgjv4XslwinGOsiqHAM.jpg,THANKS CALL AGAIN 516-483-0936,not_food,0.7802
1055-receipt_jpg.rf.SKgjv4XslwinGOsiqHAM.jpg,SIERRA,not_food,0.5539
1055-receipt_jpg.rf.SKgjv4XslwinGOsiqHAM.jpg,MAC&CHZ,not_food,0.7686
1055-receipt_jpg.rf.SKgjv4XslwinGOsiqHAM.jpg,MAC&CHZ,not_food,0.7686
1055-receipt_jpg.rf.SKgjv4XslwinGOsiqHAM.jpg,1 COLL GRN,not_food,0.7419
1055-receipt_jpg.rf.SKgjv4XslwinGOsiqHAM.jpg,TOTL,not_food,0.7191
1064-receipt_jpg.rf.nHcQOcKEo2WnpDWsGI61.jpg,YOUR GUEST NUMBER IS,not_food,0.6181
1064-receipt_jpg.rf.nHcQOcKEo2WnpDWsGI61.jpg,> GR S only,not_food,0.7208
1064-receipt_jpg.rf.nHcQOcKEo2WnpDWsGI61.jpg,FF Animal,not_food,0.6
1064-receipt_jpg.rf.nHcQOcKEo2WnpDWsGI61.jpg,** C Shk,not_food,0.6854
1064-receipt_jpg.rf.nHcQOcKEo2WnpDWsGI61.jpg,Amount Due,not_food,0.763
receipt_image_195_jpg.rf.MOeVZssGZ4ugW4zjgbN4.jpg,2 Stadler Street,not_food,0.5684
receipt_image_195_jpg.rf.MOeVZssGZ4ugW4zjgbN4.jpg,TO GO,not_food,0.7274
receipt_image_195_jpg.rf.MOeVZssGZ4ugW4zjgbN4.jpg,Subtotal,not_food,0.5448
receipt_image_195_jpg.rf.MOeVZssGZ4ugW4zjgbN4.jpg,Return Policy: No returns,not_food,0.6652
receipt_image_135_jpg.rf.XoS5JLZIpdIIagQcbvyx.jpg,Dine In,not_food,0.5661
receipt_image_135_jpg.rf.XoS5JLZIpdIIagQcbvyx.jpg,SubTotal,not_food,0.5448
receipt_image_135_jpg.rf.XoS5JLZIpdIIagQcbvyx.jpg,ratity,not_food,0.6179
receipt_image_953_jpg.rf.BO0ruAXztC8VbSqoBlK5.jpg,Lhaue,not_food,0.7265
receipt_image_953_jpg.rf.BO0ruAXztC8VbSqoBlK5.jpg,OVALTINE,not_food,0.7735
receipt_image_953_jpg.rf.BO0ruAXztC8VbSqoBlK5.jpg,Save The Planet,not_food,0.6207
receipt_image_953_jpg.rf.BO0ruAXztC8VbSqoBlK5.jpg,Kendal,not_food,0.6277
receipt_image_962_jpg.rf.f9BZ5tIxqdSmEPvOUUEg.jpg,16 HOBART PLACE,not_food,0.7266
receipt_image_962_jpg.rf.f9BZ5tIxqdSmEPvOUUEg.jpg,OPTIONAL GRATUITY,not_food,0.709
receipt_image_627_jpg.rf.US5AExTPJcceCU2QudLz.jpg,Thank You. Please come again.,not_food,0.6283
receipt_image_627_jpg.rf.US5AExTPJcceCU2QudLz.jpg,No of items: 2,not_food,0.5243
receipt_image_627_jpg.rf.US5AExTPJcceCU2QudLz.jpg,Cash:RM,not_food,0.5188
receipt_image_627_jpg.rf.US5AExTPJcceCU2QudLz.jpg,Missed Point Today: 19,not_food,0.7958
receipt_image_627_jpg.rf.US5AExTPJcceCU2QudLz.jpg,Amount(RM),not_food,0.7259
receipt_image_627_jpg.rf.US5AExTPJcceCU2QudLz.jpg,Thank You. Please come again.,not_food,0.6283
receipt_image_627_jpg.rf.US5AExTPJcceCU2QudLz.jpg,"For feedback or complaint, please call:",not_food,0.5502
1031-receipt_jpg.rf.4pyyeN2G91w6LSF1lb8B.jpg,Taxes:,not_food,0.7424
1031-receipt_jpg.rf.4pyyeN2G91w6LSF1lb8B.jpg,THANK YOU!!!,not_food,0.7934
1031-receipt_jpg.rf.4pyyeN2G91w6LSF1lb8B.jpg,ALWAYS DRIVE SAFELY,not_food,0.7471
receipt_image_78_jpg.rf.MW1xQbcMPOU8xdye6Fin.jpg,Dine In,not_food,0.5661
receipt_image_78_jpg.rf.MW1xQbcMPOU8xdye6Fin.jpg,>> Ticket #: 94 <<,not_food,0.5283
receipt_image_464_jpg.rf.OBJLBeRQwTaTwgQLrJ50.jpg,GET,not_food,0.7386
receipt_image_464_jpg.rf.OBJLBeRQwTaTwgQLrJ50.jpg,THANKYOU,not_food,0.7325
receipt_image_707_jpg.rf.CbKhwZoZErSUjej4i0qN.jpg,Staff Namo:Pinky,not_food,0.7609
receipt_image_707_jpg.rf.CbKhwZoZErSUjej4i0qN.jpg,Token # 14587,not_food,0.6991
receipt_image_707_jpg.rf.CbKhwZoZErSUjej4i0qN.jpg,S1No,not_food,0.713
receipt_image_707_jpg.rf.CbKhwZoZErSUjej4i0qN.jpg,Quantity Price__Amount,not_food,0.7667
receipt_image_707_jpg.rf.CbKhwZoZErSUjej4i0qN.jpg,SUBTOTAL,not_food,0.5448
receipt_image_707_jpg.rf.CbKhwZoZErSUjej4i0qN.jpg,ot unt,not_food,0.743
receipt_image_707_jpg.rf.CbKhwZoZErSUjej4i0qN.jpg,SGST,not_food,0.5052
receipt_image_231_jpg.rf.Fx4YAdVIwytiX5HI9sYl.jpg,230 N. Brand Bivd.,not_food,0.7902
