text,label,source
Natural Bliss Hazelnut Coffee Creamer,food,instacart_web
Cheese Party Pizza,food,instacart_web
40100,not_food,receipt_ocr
Matcha Powder,food,instacart_web
blackben8onanzotamales,food,synthetic_ocr_aug
10800,not_food,receipt_ocr
iorchata,food,receipt_ocr
Organic Sprouted Wheat Bagels,food,instacart_web
ClassicCaesarDressing,food,synthetic_ocr_aug
"Kombucha, Organic Raw, Citrus",food,instacart_web
"RussianLowfatYogurt,2%Milkfat",food,synthetic_ocr_aug
1O4COTTONGLOVE(DOZEN),not_food,receipt_ocr
Organic Extra Firm Tofu,food,instacart_web
Protein Chocolate Peanut Butter Nourishing Food Bar,food,instacart_web
NA36,not_food,receipt_ocr
Oat Milk,food,synthetic_food_list
Extra Cheesy Cheddar Bunnies Crackers,food,instacart_web
Bur itto,food,receipt_ocr
Old Rasputin Stout Beer,food,instacart_web
Fresh Asparagus,food,instacart_web
XXXXXX,not_food,receipt_ocr
SOUP,food,receipt_ocr
Oven Baked Scoops Tortilla Chips,food,instacart_web
Pink Cripps Apple,food,instacart_web
Organic Extra Large Brown Eggs,food,instacart_web
1-00,not_food,receipt_ocr
Seedless Jewish Rye Bread,food,instacart_web
Crackers Almond Flour Rosemary Sea Salt,food,instacart_web
Organic Dark Milk Chocolate Velvet Truffles,food,instacart_web
GoldBites Soft Caramel and Almonds Dipped in Dark Chocolate,food,instacart_web
8888888,not_food,receipt_ocr
TDHSpecial,food,receipt_ocr
5.98,not_food,receipt_ocr
Deluxe Blueberry Bagels,food,instacart_web
LESSSODIUMSOYSAUCE,food,synthetic_ocr_aug
Milk Chocolate Chip Cookies,food,instacart_web
HOMECARESASCOALSOMG,not_food,receipt_ocr
Zero Kiwi Strawberry Nutrient Enhanced Water,food,instacart_web
AcaJuice Xl,food,receipt_ocr
Soft Rye Loaf Bread,food,instacart_web
Organic Genoa Salami,food,instacart_web
8cefLit'lSmokies,food,synthetic_ocr_aug
UassoTer,not_food,receipt_ocr
Sparkling Clementine Juice,food,instacart_web
Organic Mint Bunch,food,instacart_web
Goat Cheese Log,food,instacart_web
$110,not_food,receipt_ocr
Ikurashoyuzuke,food,receipt_ocr
88R89,not_food,receipt_ocr
20.00,not_food,receipt_ocr
Jumbo Butterfly Shrimp,food,instacart_web
SptcyDrnRed,food,receipt_ocr
Feta Crumbles Cheese,food,instacart_web
Galia Melon,food,produce_classes_web
OriginalChocolateChipCo1okies,food,synthetic_ocr_aug
Kettle Cooked Potato Chips Original,food,instacart_web
Hot Diced Tomatoes With Habaneros,food,instacart_web
Grinder Himalayan Salt Pink,food,instacart_web
44957612-INSAND/GRAY.ALAMEDAE,food,receipt_ocr
ass,not_food,receipt_ocr
Jasmine Enriched Long Grain Rice,food,instacart_web
-6:00,not_food,receipt_ocr
Trilogy Kombucha,food,instacart_web
100% Grated Parmesan Cheese,food,instacart_web
Organic Low Fat Vanila Milk,food,instacart_web
PORCINI*,food,receipt_ocr
Super Colossal Pimento Stuffed Spanish Queen Olives,food,instacart_web
64.95,not_food,receipt_ocr
a158.00,not_food,receipt_ocr
5.49,not_food,receipt_ocr
Beef Corn Dogs,food,instacart_web
36.0,not_food,receipt_ocr
Roasted Red Pepper Hommus,food,instacart_web
Snow Peas,food,instacart_web
Vacherousse DArgental,food,receipt_ocr
ActieDryYeas,food,synthetic_ocr_aug
GaricParm,food,receipt_ocr
Organic Gracious Granola,food,instacart_web
KissesMilkChoclateCandy,food,synthetic_ocr_aug
"Supremely Spicy Hummus, Family Size",food,instacart_web
Real Mayonnaise,food,instacart_web
yukongoldpotato,food,synthetic_ocr_aug
Vrfce,not_food,receipt_ocr
CIMORYUHT CHOML250,food,receipt_ocr
Rainbow Sherbet,food,instacart_web
Gelato Fudge Brownie<U+00A0>,food,instacart_web
192.000,not_food,receipt_ocr
Fruit and Nut Granola,food,instacart_web
HOMEStyLePoPcorN,food,synthetic_ocr_aug
Rus1ticWheatBread,food,synthetic_ocr_aug
WEEKDAY DINNE,not_food,receipt_ocr
SparkingWater#,food,synthetic_ocr_aug
Just Slop It On! West Texas Original Recipe Bar-B-Que Sawce,food,instacart_web
OrganicSlicedProvaloneCheese,food,synthetic_ocr_aug
Mixed Fruit Fruit Snacks,food,instacart_web
vinegar,food,basket_categories_web
Classic coke,food,instacart_web
1PARTYPK18-22,not_food,receipt_ocr
$dfpotong,not_food,receipt_ocr
Gluten Free Crunchy Vanilla Cereal,food,instacart_web
Salted Peanut Butter Filled Pretzels,food,instacart_web
028,not_food,receipt_ocr
Soft Family 100% Whole Wheat Bread,food,instacart_web
OrganicGroundTuurkey,food,synthetic_ocr_aug
Organic Veggie Bites,food,instacart_web
Mini Seedless Watermelon Pack,food,instacart_web
LumpCrab&SpinachDip,food,receipt_ocr
KidZBorOrganicS'moresEnergyBors,food,synthetic_ocr_aug
S2135,not_food,receipt_ocr
Frica,not_food,receipt_ocr
Dairy Pure Fat Free Milk,food,instacart_web
Premium Sweet Petites Carrots,food,instacart_web
Mild Red Enchilada Sauce,food,instacart_web
Organic Asian Sesame Dressing,food,instacart_web
Decorating Sugar Raspberry Red,food,instacart_web
ZE,not_food,receipt_ocr
Frozen Pizza Pepperoni,food,synthetic_food_list
000001888854,not_food,receipt_ocr
ShrreddedHashBrowns,food,synthetic_ocr_aug
25G,not_food,receipt_ocr
"Salad Dressing & Dip, Ranch Chia",food,instacart_web
orgANiCskIM,food,synthetic_ocr_aug
Organic Unsweetened Vanilla Coconut Non-Dairy Beverage,food,instacart_web
RegularPriceGilledonionsozs,not_food,receipt_ocr
Organic Animal Crackers,food,instacart_web
Cold Pressed Watermelon Juice,food,instacart_web
Sliced Prosciutto,food,instacart_web
Raspberry Gelatin Dessert,food,instacart_web
Renew Vegetable and Fruit Juice,food,instacart_web
Red Plums,food,instacart_web
"Organic Qi'a Superfood Oatmeal, Cinnamon Pumpkin Seed",food,instacart_web
Parmesan Cheese Crisps,food,instacart_web
140500,not_food,receipt_ocr
Gluten Free Fusilli Brown Rice Pasta,food,instacart_web
Bread Co New York Rye,food,instacart_web
Crepes,food,instacart_web
Hab RoJasRedBean,food,receipt_ocr
Ita1ianStyleRoastedPeppcrs,food,synthetic_ocr_aug
Macaroni and Cheese,food,instacart_web
(1-3),not_food,receipt_ocr
Organic Extra Thick Rolled Oats,food,instacart_web
Grade A Pasturized Lowfat Cottage Cheese,food,instacart_web
Crlspyaked.w,food,receipt_ocr
Blueberry Soft-Baked Oatmeal Squares,food,instacart_web
"167,99s",not_food,receipt_ocr
2Pint Yeungling,food,receipt_ocr
"$15,50",not_food,receipt_ocr
Ground Beef 93/7,food,synthetic_food_list
High Protein Bar Creamy Peanut Butter,food,instacart_web
Honey Smoked Turkey,food,instacart_web
Mediurnchnkysols,food,synthetic_ocr_aug
1640310083,not_food,receipt_ocr
Tea,food,receipt_ocr
Organic Roasted Dandelion Root Herbal Tea,food,instacart_web
Garant Ecological Medium Fat Milk,food,produce_classes_web
Cherry Lime Vitality Beverage,food,instacart_web
Pizza Dough,food,instacart_web
Microwave Mac And Cheese,food,synthetic_food_list
curry,food,receipt_ocr
S6,not_food,receipt_ocr
R-CORN,food,receipt_ocr
Hard Salami,food,instacart_web
NonPareil,food,synthetic_ocr_aug
Organic Dijon Mustard,food,instacart_web
Original Soda Crackers,food,instacart_web
Soft Honey Whole Wheat Bread,food,instacart_web
Plantain Chips,food,instacart_web
OrganicWhiteCaneSuugar,food,synthetic_ocr_aug
SALMON ABURI ROLL,food,receipt_ocr
1Cheeseburpor,food,receipt_ocr
30 Dullet,food,receipt_ocr
DictRoot8eer,food,synthetic_ocr_aug
Synergy Organic Kombucha Gingerberry,food,instacart_web
WellDone,not_food,receipt_ocr
Hershey's Cr<U+00E8>me Pie with a Chocolate Cookie Crust,food,instacart_web
1e215/ea,not_food,receipt_ocr
680,not_food,receipt_ocr
chole,food,receipt_ocr
Cafe Latte Pure Lightly Sweetened Iced Coffee With Almond Milk,food,instacart_web
M&M'sVanilla,food,synthetic_ocr_aug
Regular Tomato,food,produce_classes_web
Mozzarella String Cheese Made with 2% Reduced Fat Milk,food,instacart_web
Fusilli No. 34,food,instacart_web
Organi Cheddar Cheese Mild sliced,food,instacart_web
LARGEGRADEAACAGEF,food,synthetic_ocr_aug
2%MILKfatreDUCEDFaTmILK,food,synthetic_ocr_aug
Diet Dr.Pepper Soda Pack,food,instacart_web
055.000,not_food,receipt_ocr
chsnese,not_food,receipt_ocr
baoheuBe,food,receipt_ocr
OrganicCaliforniaSushiRice1,food,synthetic_ocr_aug
Sara Lee Strawberry Cheesecake Light Ice Cream,food,instacart_web
Chives,food,instacart_web
a188.00,not_food,receipt_ocr
DeliShavedOveenRoastedTurkey,food,synthetic_ocr_aug
0Rgancgrund6Ingr,food,synthetic_ocr_aug
Original Cafe Mix Granola,food,instacart_web
Gluten-FreeOriginalVeggieCChips,food,synthetic_ocr_aug
Cheose,food,receipt_ocr
18,not_food,receipt_ocr
cocoa drinks,food,basket_categories_web
"Glass,LargeSheet",not_food,receipt_ocr
FRIED/CMEIN,food,receipt_ocr
Country White Bread,food,instacart_web
LADY,food,receipt_ocr
Rice Cakes,food,synthetic_food_list
Rice Mac & Cheese,food,instacart_web
Organic Mac And Trees Fun Shape Macaroni & Cheese,food,instacart_web
Cold-Brew Black Coffee,food,instacart_web
Panko Breaded Chicken Breast Tenderloins,food,instacart_web
Pepst,food,receipt_ocr
"Certified Organic Spanish Style Rice With Quinoa, Red Bell Peppers & Corn",food,instacart_web
Black Cherry Seltzer,food,instacart_web
Raspberry Cereal,food,instacart_web
LightHarvestPeacchYogurt,food,synthetic_ocr_aug
"50,000",not_food,receipt_ocr
1K30.00,not_food,receipt_ocr
Kosher Dills Fresh Pack,food,instacart_web
Snacks String Cheese Natural Mozzarella Cheese,food,instacart_web
TPOS,not_food,receipt_ocr
Organic Bancha Hojicha Green Tea,food,instacart_web
OnionN.,food,receipt_ocr
S16,not_food,receipt_ocr
Sharp Original Semisoft Cheese,food,instacart_web
KidsFries,food,receipt_ocr
Mineralwater,food,receipt_ocr
Sprite,food,receipt_ocr
ST,not_food,receipt_ocr
OrganicFatFreeDhaOmega3Milk,food,synthetic_ocr_aug
Hr,not_food,receipt_ocr
NachtssMMoriawase,food,receipt_ocr
Grovestand Lots of Pulp Orange Juice,food,instacart_web
Mango Slices,food,instacart_web
080458,not_food,receipt_ocr
Perrier,food,receipt_ocr
Chocolate Chip Peanut Crunch Bars,food,instacart_web
Organic Not Salted Pistachios,food,instacart_web
Organic Montebello Spaghetti Italian Pasta,food,instacart_web
TWR,not_food,receipt_ocr
OrganicCreamyPeanutButterHintofSeaSalt,food,synthetic_ocr_aug
Sriracha,food,receipt_ocr
$15.95,not_food,receipt_ocr
Vanilla Pot De Creme,food,instacart_web
KOBS,food,receipt_ocr
Sea Salt & Vinegar Potato Chips,food,instacart_web
3.5MM,not_food,receipt_ocr
LONGROCERY,not_food,receipt_ocr
Mild Salsa,food,instacart_web
Artisan Sausage Pineapple Uncured Bacon Hardwood Smoked with Vermont Maple Syrup,food,instacart_web
a74:00,not_food,receipt_ocr
GETABLESHORBA,food,receipt_ocr
Traditionals,food,synthetic_ocr_aug
Duisauteiruredolor,not_food,receipt_ocr
"Stock, Roasted Chicken",food,instacart_web
Saltedbutter,food,synthetic_ocr_aug
Root Beer Soda,food,instacart_web
PU,not_food,receipt_ocr
Organic AppleBerry Applesauce on the Go,food,instacart_web
BULBSIGNAL12V8RXZG18.5,not_food,receipt_ocr
Beefsteak Tomato,food,instacart_web
MiniVanillaWa*fersCookies,food,synthetic_ocr_aug
Souper6-PackChickenFlavorRamenNoodleSoup,food,synthetic_ocr_aug
UnsweetenedTerereYerb,food,synthetic_ocr_aug
250/12,not_food,receipt_ocr
2.59,not_food,receipt_ocr
Teriyaki Marinade & Sauce,food,instacart_web
9.90,not_food,receipt_ocr
CreamyFouCheee,food,synthetic_ocr_aug
Sugar Free Gum with Xylitol Spearmint,food,instacart_web
Organic Lentil Soup,food,instacart_web
Muenster Slices,food,instacart_web
Spanish Queen Olives,food,instacart_web
nosBava,not_food,receipt_ocr
Bur-BRC @1.89,food,receipt_ocr
Band2oogm,not_food,receipt_ocr
Rastaurant,not_food,receipt_ocr
93% Ground Beef,food,instacart_web
Signature Spicy Pickle Chips,food,instacart_web
Sweet Iced Tea,food,instacart_web
ERUNG,not_food,receipt_ocr
Carrot Raisin Flax Muffins,food,instacart_web
Almond Breeze Almond & Coconut Milk Blend,food,instacart_web
24X18#,not_food,receipt_ocr
CHOWMEIN-1/2,food,receipt_ocr
Jet Puffed Miniature Marshmallows,food,instacart_web
HouseRecipe,food,receipt_ocr
52-62,not_food,receipt_ocr
9-3,not_food,receipt_ocr
1486,not_food,receipt_ocr
1SUB FIXN,food,receipt_ocr
SUMMERTIMEBLUESMULTIGRAINTORTILLACHIPS,food,synthetic_ocr_aug
stlver,not_food,receipt_ocr
GlutenFreeMultiScedRiceThirCrackers,food,synthetic_ocr_aug
Beef Short Ribs,food,synthetic_food_list
OrganicClascHummu,food,synthetic_ocr_aug
50000,not_food,receipt_ocr
PeanutButterFilledPretels,food,synthetic_ocr_aug
"KaleKrunch,rganic,SouthwstRanch",food,synthetic_ocr_aug
CHA MILK,food,receipt_ocr
GOOMG,not_food,receipt_ocr
GranPolntaxprss,food,synthetic_ocr_aug
48X403,not_food,receipt_ocr
09.6,not_food,receipt_ocr
$48,not_food,receipt_ocr
114-00,not_food,receipt_ocr
Tartare diTonno,food,receipt_ocr
Extra Lean Ground Turkey Breast,food,instacart_web
13.300,not_food,receipt_ocr
OrganicRedLenti1Perne,food,synthetic_ocr_aug
Organic Grass-Fed Classic Mild Cheddar Macaroni & Cheese,food,instacart_web
HeartyGrains10O%WholeWheatEng1ishMuffins,food,synthetic_ocr_aug
BRUNCH4COURSE,food,receipt_ocr
Turkey Burger,food,receipt_ocr
Peanut Butter Protein Bar,food,instacart_web
BTMERLOT,food,receipt_ocr
0riginalTofurkyDeli5lices,food,synthetic_ocr_aug
Mini Blueberry Muffins,food,instacart_web
Organic Hass Avocado Bag,food,instacart_web
SOUR CREAM,food,receipt_ocr
HOWYOULIKETHAT,not_food,receipt_ocr
Dijon Mustard Squeeze Bottle,food,instacart_web
BaikedPotata,food,receipt_ocr
Mozzarella Cheese,food,instacart_web
Organic Fudge Bars,food,instacart_web
Gindarasaikyo,not_food,receipt_ocr
DecoratingSugarRaspberryRed,food,synthetic_ocr_aug
Ground Beef,food,receipt_ocr
Glazed Chicken,food,instacart_web
Pasta Sauce Tomato Basil,food,instacart_web
Corn Bread Mix,food,instacart_web
Raw Coconut Crystals,food,instacart_web
Natural Fresh Goat Cheese,food,instacart_web
16.98DTSCOUNT EACH,food,receipt_ocr
34.00,not_food,receipt_ocr
Fun Size Crunch Candy Bars,food,instacart_web
1Vittel100 cl,food,receipt_ocr
Italian Style Chicken Meatballs with Mozarella Cheese,food,instacart_web
Whippe,food,synthetic_ocr_aug
AllNaturalPeachTeaBBottles,food,synthetic_ocr_aug
Veggie Penne Pasta,food,instacart_web
BcrryVeggieJuiceSmootbie,food,synthetic_ocr_aug
1-X18.00,not_food,receipt_ocr
Lasagna Noodles,food,synthetic_food_list
Boniato Sweet Potato,food,instacart_web
Descr,not_food,receipt_ocr
"Jalape<U+00F1>o String Cheese, Low Moisture Part Skim Mozzarella Cheese with Jalape<U+00F1>o Peppers",food,instacart_web
11.00,not_food,receipt_ocr
$0.00,not_food,receipt_ocr
Unbleached Enriched Super-Fine Cake Flour,food,instacart_web
Piain Rice + 2VegSet,food,receipt_ocr
OrgaricBroccoli5law,food,synthetic_ocr_aug
1Aoi Bubblegun,food,receipt_ocr
$4.95,not_food,receipt_ocr
Sun Dried Tomatoes,food,instacart_web
Tropical Burst Kids Tea,food,instacart_web
"Oats, Gluten Free, Old Fashioned",food,instacart_web
sadt1a,food,receipt_ocr
Buttermilk Biscuits Value Pack,food,instacart_web
COSTOLETTE,food,receipt_ocr
ORGANICFROSTEDFLAKESCE,food,synthetic_ocr_aug
Non-Fat Vanilla Yogurt,food,instacart_web
All Natural Sweet Onion & Roasted Garlic Pasta Sauce,food,instacart_web
$40.00,not_food,receipt_ocr
InSodas,food,receipt_ocr
"Vanilla, Chocolate, Strawberry Ice Cream",food,instacart_web
"Creamy Potato Leek Organic Soup,",food,instacart_web
s0.50,not_food,receipt_ocr
Organic Premium Tomato Paste,food,instacart_web
Chicken Tenders,food,receipt_ocr
Signature Pepperoni Crispy Thin Crust Pizza,food,instacart_web
Beancurd,food,receipt_ocr
Organic Whole String Cheese,food,instacart_web
Artisan Goat Milk Ricotta Cheese,food,instacart_web
oRGRicreFRiEDvegETArIn8lACKbnS,food,synthetic_ocr_aug
3:14,not_food,receipt_ocr
BOnelEsSSkINLesScHickEnThIGhS,food,synthetic_ocr_aug
Original Dairy Free Coconut Milk,food,instacart_web
High Performace Energy Drink,food,instacart_web
RM5.30,not_food,receipt_ocr
1.x.19-00,not_food,receipt_ocr
Large Soft Dr,food,receipt_ocr
Lighty Salted Potato Chips,food,instacart_web
Organic Agave Five Calorie Sweetener,food,instacart_web
Organic Creamy Chocolate Fudge Nutritional Shake,food,instacart_web
Triple Distilled Vodka,food,instacart_web
Watermelon Agave Frozen Pops,food,instacart_web
Bamba Peanut Snack,food,instacart_web
Cran-Raspberry Flavored Sparkling Water,food,instacart_web
NaturallySmok,food,synthetic_ocr_aug
"Omega Natural Blend Of Canola, Soy & Olive Oils",food,instacart_web
$12.95,not_food,receipt_ocr
GARLTCBREAD,food,receipt_ocr
Sourdough English Muffins,food,instacart_web
Home Style Beefless Tips,food,instacart_web
frankfurter,food,basket_categories_web
PIE SLICE,food,receipt_ocr
Honeycrisp Apples,food,instacart_web
Garlic Marinara Pasta Sauce,food,instacart_web
Organic Unsalted Diced Tomatoes,food,instacart_web
SpecialKFruit&Yogur,food,synthetic_ocr_aug
HampsbireI00%NaturalSourCream,food,synthetic_ocr_aug
T72PCR&BMEAL,food,receipt_ocr
"Pistachios, Premium Blend, Pomegranate, with Almonds, Cherries + Black Pepper",food,instacart_web
1ORDEN CHIPS,food,receipt_ocr
ECO ROAST,food,receipt_ocr
2250C,not_food,receipt_ocr
SPAGHETTI POM BASILICO,food,receipt_ocr
Organic Blueberries Clamshell,food,instacart_web
Vegetables so.ao,food,receipt_ocr
EBSSrChz,food,receipt_ocr
3 x.,not_food,receipt_ocr
Broccolini,food,instacart_web
Extra Fine Flour,food,instacart_web
Organic Bread with 21 Whole Grains,food,instacart_web
Cereal Variety Fun Pack,food,instacart_web
S89,not_food,receipt_ocr
Whole Milk Yogurt,food,instacart_web
100% Whole Wheat Hamburger Buns,food,instacart_web
Organic Pinto Beans,food,instacart_web
Builder's<U+00AE>ChocolatePea1nutButterProteinBars,food,synthetic_ocr_aug
WA38,not_food,receipt_ocr
B.OOSR+,not_food,receipt_ocr
Ind.Chips,food,receipt_ocr
Shells&WhiteCheddarPasta,food,synthetic_ocr_aug
$425,not_food,receipt_ocr
Zero Calorie Cola Soda,food,instacart_web
Organic Sweet Relish,food,instacart_web
L-SMALL,not_food,receipt_ocr
MuffinCheese,food,receipt_ocr
Crunchy Chickpeas Falafel,food,instacart_web
10.90,not_food,receipt_ocr
GRAINFREEMAPLEGRANOLA,food,synthetic_ocr_aug
Mini Chocolate Donuts,food,instacart_web
Organic Crushed Fire Roasted Tomatoes,food,instacart_web
Original Whole Grain Chips,food,instacart_web
GreekFetaCheese,food,synthetic_ocr_aug
Natural Chunky Peanut Butter,food,instacart_web
LowFatVanillaonDairyYogurt,food,synthetic_ocr_aug
"Kale Krunch, Organic, Southwest Ranch",food,instacart_web
SweetBaguette,food,synthetic_ocr_aug
Sweet Italian Style Chicken Sausage,food,instacart_web
Ramen Noodles Instant,food,synthetic_food_list
Dried Tart Cherries,food,instacart_web
Cash,not_food,receipt_ocr
