text,label,source
"돼지고기 조림 1.5L 3,500원",food,subgroup3_price_quantity_fusion
우리 은행,not_food,pattern2_not_food_space_split
연 어 볶 음,food,pattern2_word_space_split
"국내산 소불 고 기 용 2kg 15,000원",food,subgroup3_price_quantity_fusion
"유기농콩나물 2,680원",food,subgroup3_price_quantity_fusion
도타지튀김,food,pattern8_hangul_visual_confusion
U S$ 97 . 5 7,not_food,pattern2_not_food_space_split
네임펜,not_food,korean_diversity_gap_v13
100g,not_food,subgroup12_isolated_hard_neg
꿀,not_food,subgroup12_isolated_hard_neg
"새 우조 림 3,500원",food,subgroup3_price_quantity_fusion
집게,not_food,korean_priority_gaps_v10
[매장] 필리핀산 키위 두부볶음,food,subgroup6_kiosk_tag_prefix
"-3,000원",not_food,v17_fix_discount_lines
"냉 동닭 윙 2,680원",food,subgroup3_price_quantity_fusion
"₩32I,5o0",not_food,pattern1_digit_letter_confusion
0원,not_food,subgroup12_isolated_hard_neg
결제 수단  변 경 은 구 입 하신 매장에 서 가능하 며,not_food,pattern2_not_food_space_split
무,not_food,subgroup12_isolated_hard_neg
유,not_food,pattern6_isolated_residue_hardneg
48 6 . 5 7$,not_food,pattern2_not_food_space_split
30,not_food,subgroup12_isolated_hard_neg
"소대창 3,500원",food,subgroup3_price_quantity_fusion
"두부전골 떡만둣국 15,000원",food,subgroup3_price_quantity_fusion
20% O FF,not_food,pattern2_not_food_space_split
플레인탄산수,food,korean_priority_gaps_v11
"베 이비 푸드 10개 4,380원",food,subgroup3_price_quantity_fusion
들,not_food,subgroup12_isolated_hard_neg
웰빙지점,not_food,v15_hardneg_store_hardneg
콩나물무침,food,korean_clean
B29.6,not_food,pattern1_digit_letter_confusion
[포장] 연어조림,food,subgroup6_kiosk_tag_prefix
나,not_food,pattern6_isolated_residue_hardneg
포정번호,not_food,subgroup2_packaging_status_family_jamo_blur
"김치 산채비빔밥 1L 4,380원",food,subgroup3_price_quantity_fusion
"₩38,000, 00 0",not_food,pattern2_not_food_space_split
감자튀김,food,korean_clean
"2 1,000 원정",not_food,pattern2_not_food_space_split
비바고왕교자,food,subgroup2_jamo_visual_corruption
"C HICKE N  THI G H 500g 7,900원",food,subgroup3_price_quantity_fusion
"샐러드 드레싱 15,000원",food,subgroup3_price_quantity_fusion
"1,620 ,0 00원( 일시 불 )",not_food,pattern2_not_food_space_split
이 마 트,not_food,pattern2_not_food_space_split
테 이블 번호,not_food,pattern2_not_food_space_split
"슈크림 아사히 300g 3,500원",food,subgroup3_price_quantity_fusion
[픽업] 소프 트아 이스크림,food,subgroup6_kiosk_tag_prefix
300,not_food,subgroup12_isolated_hard_neg
30,not_food,subgroup12_isolated_hard_neg
"호박 볶 음 4,500원",food,subgroup3_price_quantity_fusion
"옥 수 수 엿 10개 4,380원",food,subgroup3_price_quantity_fusion
메가커피,not_food,korean_receipt_metadata_v12
학,not_food,subgroup12_isolated_hard_neg
-$ 1 3 . 66,not_food,pattern2_not_food_space_split
해삼 루이보스,food,pattern3_adjacent_merged
(0 2 )123 4 - 5 6 78,not_food,pattern2_not_food_space_split
"무항생제 토종닭 4,500원",food,subgroup3_price_quantity_fusion
로컬푸드시장,not_food,v15_hardneg_store_hardneg
레,not_food,subgroup12_isolated_hard_neg
$370.60 F,not_food,korean_amount_v7
엘 라 스틴샴 푸  680 M L,not_food,pattern2_not_food_space_split
"대 파찌 개 3,830원",food,subgroup3_price_quantity_fusion
(2인분) 국산우엉채 국산 갈치,food,subgroup6_kiosk_tag_prefix
"141,000,000원",not_food,korean_amount_v7
청 구  액,not_food,pattern2_not_food_space_split
에센스,not_food,korean_priority_gaps_v10
빠,not_food,subgroup12_isolated_hard_neg
"₩4,41U,0U0",not_food,pattern1_digit_letter_confusion
"△18 , 2 0 0 원",not_food,pattern2_not_food_space_split
소세지볶음,food,korean_clean
포인 트사 용,not_food,pattern2_not_food_space_split
[픽업] 스 리 라차,food,subgroup6_kiosk_tag_prefix
"#시금치나물 300g 15,000원",food,subgroup3_price_quantity_fusion
"콩 해태고향만두 3,830원",food,subgroup3_price_quantity_fusion
-$15.11,not_food,korean_amount_v7
8 용,not_food,pattern6_isolated_residue_hardneg
0원,not_food,subgroup12_isolated_hard_neg
"친환경차조 호박죽 13,500원",food,subgroup3_price_quantity_fusion
주하신 제품,not_food,subgroup8_order_status_customer_jamo_blur
훈 제계란,food,pattern2_word_space_split
균 일가,not_food,pattern2_not_food_space_split
무,not_food,subgroup12_isolated_hard_neg
오 므라이스,food,pattern2_word_space_split
[매장] *티백,food,subgroup6_kiosk_tag_prefix
FI SH   C A K E,food,subgroup2_jamo_visual_corruption
"82 , 0 00 원",not_food,pattern2_not_food_space_split
"속성 음 식 10개 2,680원",food,subgroup3_price_quantity_fusion
"~순한맛올리브오일 4,380원",food,subgroup3_price_quantity_fusion
바지락전 뉴질랜드산  감자,food,subgroup2_jamo_visual_corruption
승인번호 22097496,not_food,korean_clean
[픽업] 햄 버거,food,subgroup6_kiosk_tag_prefix
51 7.7 9,not_food,pattern2_not_food_space_split
1 #모,not_food,subgroup12_isolated_hard_neg
"2 3 , 2 0 0, 0 0 0",not_food,pattern2_not_food_space_split
453.9l$,not_food,pattern1_digit_letter_confusion
"대게강 정 1.2kg 3,500원",food,subgroup3_price_quantity_fusion
크리넥 스화 장 지 2 L,not_food,pattern2_not_food_space_split
중 랑 구,not_food,pattern2_not_food_space_split
"236,000 원",not_food,korean_amount_v7
1개 X 500원,not_food,korean_amount_v7
광주,not_food,korean_clean
"당근조림 5개입 13,500원",food,subgroup3_price_quantity_fusion
무,not_food,pattern6_isolated_residue_hardneg
"8,400원",not_food,korean_amount_v7
*김치상상회*,not_food,v17_fix_garbled_store_header
"멸균깐메추리알 낙지덮밥 13,500원",food,subgroup3_price_quantity_fusion
"홍삼 스틱 4,380원",food,subgroup3_price_quantity_fusion
"70,0o0원",not_food,pattern1_digit_letter_confusion
스 트 링링치 즈,food,subgroup2_jamo_visual_corruption
롯데밀키스 즉석찌개,food,pattern3_adjacent_merged
홍로사과,food,v15_food_gapfill_800
현금영수증 적 립,not_food,pattern2_not_food_space_split
개,not_food,subgroup12_isolated_hard_neg
닭고 기 볶음탕,food,pattern2_word_space_split
(ICE) 자 몽 에 이 드,food,subgroup6_kiosk_tag_prefix
구로길,not_food,korean_clean
이,not_food,pattern6_isolated_residue_hardneg
"삼겹살죽 500g 3,830원",food,subgroup3_price_quantity_fusion
"5 7 8, 0 0 0,00 0원",not_food,pattern2_not_food_space_split
티 셔 츠,not_food,pattern2_not_food_space_split
435.78,not_food,korean_amount_v7
처 음처럼 새 로,food,pattern2_word_space_split
전복국 크림치즈스프레드,food,pattern3_adjacent_merged
레,not_food,pattern6_isolated_residue_hardneg
이용권,not_food,korean_gap_v6
"6  x  1,00 0원",not_food,pattern2_not_food_space_split
노구마찜,food,pattern8_hangul_visual_confusion
프 레시슈퍼,not_food,pattern2_not_food_space_split
레,not_food,subgroup12_isolated_hard_neg
다 시  방문 해  주 시 기 바랍니 다,not_food,pattern2_not_food_space_split
* ** 록마을  ** *,not_food,pattern2_not_food_space_split
438.55$,not_food,pattern1_digit_letter_confusion
연어 강정,food,pattern2_word_space_split
갓,food,korean_clean
"1,000원",not_food,subgroup12_isolated_hard_neg
2개,not_food,subgroup12_isolated_hard_neg
"조개찌개 500g 13,500원",food,subgroup3_price_quantity_fusion
[배달] 훈 제오리샐 러드,food,subgroup6_kiosk_tag_prefix
면,not_food,pattern6_isolated_residue_hardneg
L 무,not_food,subgroup12_isolated_hard_neg
콩 나물전골,food,pattern2_word_space_split
N o.,not_food,pattern2_not_food_space_split
"g당 2 5 , 000원",not_food,pattern2_not_food_space_split
문어 찌 개,food,pattern2_word_space_split
(R),not_food,subgroup12_isolated_hard_neg
"무지방우유 밤호박 7,900원",food,subgroup3_price_quantity_fusion
$G9.01,not_food,pattern1_digit_letter_confusion
"394,000,000원",not_food,korean_amount_v7
"동서맥심모카골드3in1 우럭찜 2,680원",food,subgroup3_price_quantity_fusion
유기 농 곤약 쌀,food,pattern2_word_space_split
`국산햄샌드위치,food,pattern4_leading_symbol
고객센 터 전화,not_food,pattern2_not_food_space_split
|5B,not_food,pattern1_digit_letter_confusion
싱 싱 마트,not_food,pattern2_not_food_space_split
"대 게무 침 15,000원",food,subgroup3_price_quantity_fusion
"캐나다산 홍합 연두부 300g 7,900원",food,subgroup3_price_quantity_fusion
(1인분) FI SH  C A K E,food,subgroup6_kiosk_tag_prefix
[매장],not_food,subgroup12_isolated_hard_neg
[포장] 인도산 바나나 제주산시나노골드,food,subgroup6_kiosk_tag_prefix
"매일 우유4 입 3,830원",food,subgroup3_price_quantity_fusion
"CJ 햇반  6개입 4,380원",food,subgroup3_price_quantity_fusion
1lb 5U0원,not_food,pattern1_digit_letter_confusion
냉 장돼 지 안 심,food,pattern2_word_space_split
6 0 494 519 8 3 2 7 3,not_food,pattern2_not_food_space_split
"금 73 6 , 0 0 0원",not_food,pattern2_not_food_space_split
"598, 00 0원",not_food,pattern2_not_food_space_split
$2 6 1.79  T,not_food,pattern2_not_food_space_split
or der s he e t,not_food,pattern2_not_food_space_split
국산 쌈 무,food,pattern2_word_space_split
"*꽃게국수 2개 4,380원",food,subgroup3_price_quantity_fusion
"국산꽈리고추 500g 15,000원",food,subgroup3_price_quantity_fusion
"꽃게조림 국산 아보카도 10개 4,380원",food,subgroup3_price_quantity_fusion
MESSAGE,not_food,korean_gap_v6
PDS:30,not_food,subgroup12_isolated_hard_neg
(HOT),not_food,subgroup12_isolated_hard_neg
"달래 돼지고기목살 7,900원",food,subgroup3_price_quantity_fusion
4 X 500,not_food,korean_amount_v7
"1 0 0ml당 1, 500원",not_food,pattern2_not_food_space_split
뉴질랜드 산  감 자,food,pattern2_word_space_split
U S$1 23 .4 6,not_food,pattern2_not_food_space_split
"대만 산  블루베 리 7,900원",food,subgroup3_price_quantity_fusion
476000원,not_food,korean_amount_v7
16 06,not_food,pattern2_not_food_space_split
"15,000",not_food,subgroup12_isolated_hard_neg
"495 ,500원",not_food,pattern2_not_food_space_split
[매장] 새우버거세트 돼지고기뒷다리살,food,subgroup6_kiosk_tag_prefix
"간 편 조 리 햄 샌드위치 3,500원",food,subgroup3_price_quantity_fusion
무서명,not_food,subgroup10_payment_transaction
무,not_food,subgroup12_isolated_hard_neg
꿀 대파무침,food,pattern3_adjacent_merged
"9,|OU원(일시불)",not_food,pattern1_digit_letter_confusion
"아 귀 덮밥 5개입 7,900원",food,subgroup3_price_quantity_fusion
움,not_food,subgroup12_isolated_hard_neg
"대 상청정 원 2,680원",food,subgroup3_price_quantity_fusion
U S$25 . 65,not_food,pattern2_not_food_space_split
"FISH SAUCE 대추방울토마토 2개 13,500원",food,subgroup3_price_quantity_fusion
시금치 전 골,food,pattern2_word_space_split
"₩  9 , 4 00",not_food,pattern2_not_food_space_split
"닭고기죽 7,900원",food,subgroup3_price_quantity_fusion
*** 농산점 ***,not_food,v17_fix_garbled_store_header
s293,not_food,pattern1_digit_letter_confusion
"₩148,000,000",not_food,korean_amount_v7
2800원,not_food,korean_amount_v7
$2 65 . 42,not_food,pattern2_not_food_space_split
가,not_food,subgroup12_isolated_hard_neg
적립예정포인트,not_food,korean_receipt_metadata_v12
"코 코 넛밀 크 10개 4,380원",food,subgroup3_price_quantity_fusion
정상 처 리 되었습니다,not_food,pattern2_not_food_space_split
슬이스햄,food,subgroup2_jamo_visual_corruption
"G3|,o0o원",not_food,pattern1_digit_letter_confusion
(1인분) 크 림 파스타,food,subgroup6_kiosk_tag_prefix
"돼지고기뒷다리살 소고기찜 4,500원",food,subgroup3_price_quantity_fusion
"종가집김치4입 1.5L 13,500원",food,subgroup3_price_quantity_fusion
생생닭은특란란 미니핫도그번,food,subgroup2_jamo_visual_corruption
래,not_food,pattern6_isolated_residue_hardneg
"칠 레 산 꿀 300g 2,680원",food,subgroup3_price_quantity_fusion
"새우강정 안심구이 2,680원",food,subgroup3_price_quantity_fusion
간편조리돈가스 플레인탄산수,food,pattern3_adjacent_merged
"비비고만두 묶음 10개 3,500원",food,subgroup3_price_quantity_fusion
== 산지직송통유 ==,not_food,v17_fix_garbled_store_header
"단 옥 수 수 1.5L 7,900원",food,subgroup3_price_quantity_fusion
보이차 분모자,food,pattern3_adjacent_merged
차,not_food,pattern6_isolated_residue_hardneg
+고구마무침,food,pattern4_leading_symbol
"54,600 원",not_food,pattern2_not_food_space_split
"청국장 콩가루 10개 3,500원",food,subgroup3_price_quantity_fusion
*국산메주콩,food,pattern4_leading_symbol
"#대게전골 2,680원",food,subgroup3_price_quantity_fusion
"429,5oU원",not_food,pattern1_digit_letter_confusion
"동 서맥 심 모 카 골 드 300g 4,380원",food,subgroup3_price_quantity_fusion
(2인분) '우육탕,food,subgroup6_kiosk_tag_prefix
"쿠킹크림 홍삼스틱 1L 4,380원",food,subgroup3_price_quantity_fusion
(HOT) 저염겨자 가루,food,subgroup6_kiosk_tag_prefix
"`호주산 키위 1.5L 7,900원",food,subgroup3_price_quantity_fusion
면도 크 림,not_food,pattern2_not_food_space_split
"4,380",not_food,subgroup12_isolated_hard_neg
+유아식,food,pattern4_leading_symbol
시 물 시  순 구 소공 로  63,not_food,subgroup10_payment_transaction_space_split
"적양배추 꽃게볶음탕 2개 13,500원",food,subgroup3_price_quantity_fusion
마 스크팩,not_food,pattern2_not_food_space_split
100g,not_food,subgroup12_isolated_hard_neg
리,not_food,subgroup12_isolated_hard_neg
-풀무원생면,food,pattern4_leading_symbol
"조 개 찜 2개 4,500원",food,subgroup3_price_quantity_fusion
안성탕면 500ml,food,korean_taxonomy_v9
으 팸구 이,food,subgroup2_jamo_visual_corruption
"#목살조림 1L 2,680원",food,subgroup3_price_quantity_fusion
꿀,not_food,pattern6_isolated_residue_hardneg
포인트 적적립,not_food,subgroup9_loyalty_mileage_jamo_blur
"근당 zs,00U원",not_food,pattern1_digit_letter_confusion
초코쿠크다스 코코넛,food,pattern3_adjacent_merged
== 제철백화화점 ==,not_food,v17_fix_garbled_store_header
다이소,not_food,korean_clean
"전골밀키트 300g 3,830원",food,subgroup3_price_quantity_fusion
[포장],not_food,subgroup12_isolated_hard_neg
"옥수수통조림 15,000원",food,subgroup3_price_quantity_fusion
안성탕면 10입 통후추,food,pattern3_adjacent_merged
"바지라기 아몬드 10개 4,380원",food,subgroup3_price_quantity_fusion
THREE LADY JASMINE RICE 유기농깐마늘,food,pattern3_adjacent_merged
서 울무 유150 g,food,subgroup2_jamo_visual_corruption
곤약쌀,food,v15_food_gapfill_800
4 1 9.49,not_food,pattern2_not_food_space_split
삼접삼,not_food,pattern6_isolated_residue_hardneg
"△9 4,50 0원",not_food,pattern2_not_food_space_split
"국내 산갑오징어 1.2kg 7,900원",food,subgroup3_price_quantity_fusion
"164,000 원",not_food,korean_amount_v7
(1인분) 간 고등 어 구이,food,subgroup6_kiosk_tag_prefix
카운 터 석,not_food,pattern2_not_food_space_split
"국내산적도 15,000원",food,subgroup3_price_quantity_fusion
권,not_food,subgroup12_isolated_hard_neg
라이어리,not_food,pattern8_hangul_visual_confusion
"라즈 베 리 3,830원",food,subgroup3_price_quantity_fusion
"9 ,430 , 0 00원",not_food,pattern2_not_food_space_split
"모항생제닭염통 5개입 7,900원",food,subgroup3_price_quantity_fusion
건 강 하세요,not_food,pattern2_not_food_space_split
"유기농차조 3,500원",food,subgroup3_price_quantity_fusion
도다지 튀 김,food,subgroup2_jamo_visual_corruption
바닷가재,food,korean_clean
8802-67**-****-6931,not_food,korean_clean
(2인분) 홍합구이,food,subgroup6_kiosk_tag_prefix
2024.03.20,not_food,korean_clean
$4 0 5 . 68  T,not_food,pattern2_not_food_space_split
"서울무유 500ml 1L 3,830원",food,subgroup3_price_quantity_fusion
짜 파게 티4개입,food,pattern2_word_space_split
부레 |찰t|1z05,not_food,subgroup12_isolated_hard_neg
"쇠고기죽 롯데밀키스 2,680원",food,subgroup3_price_quantity_fusion
일부품목제외,not_food,korean_clean_v2
500,not_food,subgroup12_isolated_hard_neg
[[정육영직점]],not_food,v17_fix_garbled_store_header
정상 상품,not_food,pattern2_not_food_space_split
"₩ 7,5 00",not_food,pattern2_not_food_space_split
U S $ 33 9 .36,not_food,pattern2_not_food_space_split
4 48.1,not_food,pattern2_not_food_space_split
"6 ,10 0 원",not_food,pattern2_not_food_space_split
"국내산믹스넛 볶음우동 1.5L 3,500원",food,subgroup3_price_quantity_fusion
"닭날개 3,500원",food,subgroup3_price_quantity_fusion
테 이블 번호,not_food,pattern2_not_food_space_split
-$7s.87,not_food,pattern1_digit_letter_confusion
"유기 농 단옥수 수 5개입 7,900원",food,subgroup3_price_quantity_fusion
30%DC,not_food,korean_gap_v5
"원산 지 표시 마 늘 15,000원",food,subgroup3_price_quantity_fusion
국내 산말린파 인 애 플,food,pattern2_word_space_split
립 스틱,not_food,pattern2_not_food_space_split
532 . 99,not_food,pattern2_not_food_space_split
양 파나 물,food,pattern2_word_space_split
I9,not_food,pattern1_digit_letter_confusion
"2,680",not_food,subgroup12_isolated_hard_neg
페이 코,not_food,pattern2_not_food_space_split
"블러드오렌지 막국수 300g 7,900원",food,subgroup3_price_quantity_fusion
가,not_food,subgroup12_isolated_hard_neg
$181.99,not_food,korean_amount_v7
"8 7 9 ,000,00 0 원",not_food,pattern2_not_food_space_split
[배달] 흐르래기,food,subgroup6_kiosk_tag_prefix
박민준,not_food,korean_clean
"금2 ,980 , 000원",not_food,pattern2_not_food_space_split
표고버섯,food,subgroup1_real_hard_food_vault
$ 17 1.6 6  F,not_food,pattern2_not_food_space_split
"|91,o00,O00",not_food,pattern1_digit_letter_confusion
0A N,not_food,subgroup12_isolated_hard_neg
규격,not_food,korean_clean
팸퍼스기저귀 2L,not_food,korean_taxonomy_v9
[매장] 호주산 닭노기,food,subgroup6_kiosk_tag_prefix
애 호박 전 골,food,pattern2_word_space_split
"훈제연어 조개탕 2kg 4,500원",food,subgroup3_price_quantity_fusion
1 박 스,not_food,pattern2_not_food_space_split
조림간장 에콰도르산 참치,food,pattern3_adjacent_merged
[옵션] 대용량햄버거번 진한맛,food,subgroup6_kiosk_tag_prefix
"임 연수 1.5L 4,500원",food,subgroup3_price_quantity_fusion
"국 산쫄 비 빔 면 500g 13,500원",food,subgroup3_price_quantity_fusion
"햇 반큰 공 기 2kg 4,380원",food,subgroup3_price_quantity_fusion
"₩ 9,5 80,000",not_food,pattern2_not_food_space_split
$ 3 2 6 . 84,not_food,pattern2_not_food_space_split
PDS:30,not_food,subgroup12_isolated_hard_neg
[픽업] 버 섯구 이,food,subgroup6_kiosk_tag_prefix
"개 당  5, 900원",not_food,pattern2_not_food_space_split
(1인분) 알타리 동서 코코볼,food,subgroup6_kiosk_tag_prefix
빠,not_food,pattern6_isolated_residue_hardneg
"-우유팩 2kg 4,380원",food,subgroup3_price_quantity_fusion
[배달] 도라지강정 염소고기,food,subgroup6_kiosk_tag_prefix
"태국산  닭고 기 4,380원",food,subgroup3_price_quantity_fusion
권,not_food,subgroup12_isolated_hard_neg
"토마토 페이 스 트 300g 13,500원",food,subgroup3_price_quantity_fusion
"비타 민 K 1.5L 13,500원",food,subgroup3_price_quantity_fusion
"장어 무침 3,500원",food,subgroup3_price_quantity_fusion
e-프리퀀시,not_food,korean_clean_v2
"bhc 뿌 링 클 13,500원",food,subgroup3_price_quantity_fusion
"돼지대창 동태볶음탕 13,500원",food,subgroup3_price_quantity_fusion
[포장] 대 용 량딸 기아 이스크 림,food,subgroup6_kiosk_tag_prefix
할인,not_food,subgroup11_discount_coupon_jamo_blur
빔,not_food,pattern6_isolated_residue_hardneg
뽕,not_food,pattern6_isolated_residue_hardneg
"전복 전골 3,500원",food,subgroup3_price_quantity_fusion
삶은 계란,food,pattern2_word_space_split
"국내산부사사과 3,830원",food,subgroup3_price_quantity_fusion
2025. 1 0.2 8,not_food,pattern2_not_food_space_split
~포장유무확인,not_food,subgroup2_packaging_status_family_symbol_prefix
1 #모,not_food,subgroup12_isolated_hard_neg
물 품,not_food,pattern6_isolated_residue_hardneg
"농심양파링 4,500원",food,subgroup3_price_quantity_fusion
습,not_food,subgroup12_isolated_hard_neg
-= 신선시 = -,not_food,pattern2_not_food_space_split
아귀구이 국산동그그랑땡전,food,subgroup2_jamo_visual_corruption
"7,4OO원(일시불)",not_food,pattern1_digit_letter_confusion
녹 차아 이 스크 림,food,pattern2_word_space_split
(ICE) +고등어구이용,food,subgroup6_kiosk_tag_prefix
"가 시 오 이 13,500원",food,subgroup3_price_quantity_fusion
개,not_food,subgroup12_isolated_hard_neg
개,not_food,subgroup12_isolated_hard_neg
누텔라 곰장어음,food,subgroup2_jamo_visual_corruption
가,not_food,subgroup12_isolated_hard_neg
물 품,not_food,subgroup12_isolated_hard_neg
"전 복 찌 개 7,900원",food,subgroup3_price_quantity_fusion
프 로 모 션,not_food,pattern2_not_food_space_split
물 품,not_food,subgroup12_isolated_hard_neg
"아오리 사과 13,500원",food,subgroup3_price_quantity_fusion
반 려동물물 티슈,not_food,pattern2_not_food_space_split
개,not_food,pattern6_isolated_residue_hardneg
드라이기,not_food,korean_priority_gaps_v10
당도선시나 노 골드,food,subgroup2_jamo_visual_corruption
베트남산 명태 죠디퐁,food,subgroup2_jamo_visual_corruption
"비비고만두  300g 1.5L 4,500원",food,subgroup3_price_quantity_fusion
-$2 2. 5 7,not_food,pattern2_not_food_space_split
서초동,not_food,korean_clean
"파래 김 1.2kg 7,900원",food,subgroup3_price_quantity_fusion
히 올,not_food,pattern6_isolated_residue_hardneg
계 란 후라이,food,pattern2_word_space_split
임 현 우,not_food,pattern2_not_food_space_split
[옵션] 곱도 리탕,food,subgroup6_kiosk_tag_prefix
"치즈스프레드 허브믹스 2개 3,830원",food,subgroup3_price_quantity_fusion
승 인 번 호  967 50 36 8,not_food,pattern2_not_food_space_split
"카라 멜 500g 4,500원",food,subgroup3_price_quantity_fusion
주류매장,not_food,v15_hardneg_corner_compounds
"7,IU0 원",not_food,pattern1_digit_letter_confusion
타로점,not_food,korean_clean_v2
"`고추장아찌 500g 15,000원",food,subgroup3_price_quantity_fusion
"오 레 키 에 테 5개입 4,500원",food,subgroup3_price_quantity_fusion
발 매 트,not_food,pattern2_not_food_space_split
"378,0O0 원",not_food,pattern1_digit_letter_confusion
19,not_food,korean_amount_v7
"8,430,00O",not_food,pattern1_digit_letter_confusion
2 9 4 .6 1,not_food,pattern2_not_food_space_split
"₩ 8 , 1 4 0 , 0 0 0",not_food,pattern2_not_food_space_split
-초코칙촉,food,pattern4_leading_symbol
"미니햄버 거 번 5개입 3,830원",food,subgroup3_price_quantity_fusion
[픽업] 친환경도라지청 감자전골,food,subgroup6_kiosk_tag_prefix
"치 킨  버 거 2kg 4,500원",food,subgroup3_price_quantity_fusion
광 어튀 김,food,pattern2_word_space_split
9 개 X  500 원,not_food,pattern2_not_food_space_split
오 후 9 :42,not_food,pattern2_not_food_space_split
"대용량핫 도그 번 2,680원",food,subgroup3_price_quantity_fusion
무료배송,not_food,korean_clean_v2
서구면,not_food,korean_clean
(HOT) 홍삼정 불고기전골,food,subgroup6_kiosk_tag_prefix
"물냉면 7,900원",food,subgroup3_price_quantity_fusion
9 017 -8 8 * * - *** * -768 6,not_food,pattern2_not_food_space_split
[배달] 인도산 홍합 에콰도르산 참치,food,subgroup6_kiosk_tag_prefix
"전 복 튀김 4,380원",food,subgroup3_price_quantity_fusion
속옷세트,not_food,korean_diversity_gap_v13
"삼겹살 국 1L 3,830원",food,subgroup3_price_quantity_fusion
진계포자,food,subgroup1_real_hard_food_vault
림,not_food,subgroup12_isolated_hard_neg
모기 약,not_food,pattern2_not_food_space_split
"81, 000 , 0 00",not_food,pattern2_not_food_space_split
테,not_food,pattern6_isolated_residue_hardneg
"크래미 3,500원",food,subgroup3_price_quantity_fusion
(ICE) 옥수수수염차,food,subgroup6_kiosk_tag_prefix
(HOT) 국산돌나물 토종닭,food,subgroup6_kiosk_tag_prefix
2024.04.27,not_food,korean_clean
포장시간,not_food,subgroup2_packaging_status_family
삼선 짜장,food,pattern2_word_space_split
수량합계,not_food,subgroup7_receipt_header_metadata_jamo_blur
스 테 이 크 소 스,food,pattern2_word_space_split
L 무,not_food,pattern6_isolated_residue_hardneg
"로제와 인 13,500원",food,subgroup3_price_quantity_fusion
흰목 이 버섯,food,pattern2_word_space_split
4 6 5 .14,not_food,pattern2_not_food_space_split
[무 인 ],not_food,subgroup12_isolated_hard_neg
이랜드아울렛,not_food,korean_clean
3450541566765,not_food,korean_clean
꽃,not_food,pattern6_isolated_residue_hardneg
